Ar+ 0        18         1    127118.1070(1s)
   35   25 7.24-04 8.13-08 2.22-04 2.65-02 1.39-01 3.49-01 7.65-01 1.16+00 1.37+00 1.11+00 7.49-01 4.57-01 2.28-01 1.40-01 9.24-02 3.98-02
   35   26 1.06-01 1.60-07 4.34-04 5.18-02 2.69-01 6.73-01 1.46+00 2.34+00 3.42+00 4.82+00 5.64+00 6.21+00 6.75+00 7.00+00 7.09+00 6.97+00
   35   27 3.33+01 7.51-07 2.01-03 2.28-01 1.10+00 2.37+00 3.60+00 3.89+00 3.82+00 3.65+00 3.62+00 3.69+00 3.84+00 3.97+00 4.10+00-2.08-01
   35   28 2.39-04 1.58-06 4.22-03 4.75-01 2.25+00 4.75+00 6.61+00 6.11+00 4.54+00 2.48+00 1.43+00 7.96-01 3.48-01 1.81-01 9.30-02 0.00+00
   35   29 6.38-04 4.67-06 1.25-02 1.41+00 6.75+00 1.44+01 2.12+01 2.15+01 1.92+01 1.57+01 1.35+01 1.15+01 9.13+00 8.42+00 8.63+00 1.15+01
   35   30 2.86-22 3.26-06 8.70-03 9.82-01 4.67+00 9.91+00 1.41+01 1.36+01 1.09+01 6.87+00 4.68+00 3.11+00 1.74+00 1.17+00 8.83-01 7.16-01
   35   31 3.11-04 6.30-06 1.68-02 1.91+00 9.12+00 1.95+01 2.88+01 2.97+01 2.70+01 2.26+01 1.99+01 1.72+01 1.38+01 1.27+01 1.31+01 1.75+01
   35   32 1.57-05 3.39-06 9.09-03 1.03+00 5.00+00 1.09+01 1.73+01 1.98+01 2.09+01 2.19+01 2.22+01 2.12+01 1.85+01 1.74+01 1.77+01 2.26+01
   35   33 3.69-04 6.52-06 1.75-02 2.01+00 9.86+00 2.22+01 3.77+01 4.78+01 5.66+01 6.57+01 6.85+01 6.54+01 5.70+01 5.48+01 5.76+01 7.81+01
   35   34 4.14-09 4.63-06 1.24-02 1.40+00 6.65+00 1.41+01 2.02+01 1.96+01 1.61+01 1.15+01 9.40+00 7.95+00 6.40+00 5.71+00 5.49+00 6.22+00
   36    1 1.00-30 9.43-13 2.61-09 3.26-07 1.81-06 5.00-06 1.29-05 2.46-05 4.68-05 8.94-05 1.03-04 8.93-05 5.46-05 3.22-05 1.76-05 0.00+00
   36    2 1.63+00 2.74-07 7.34-04 8.29-02 3.95-01 8.42-01 1.22+00 1.20+00 1.00+00 7.00-01 5.50-01 4.68-01 4.20-01 4.10-01 4.09-01-1.22-07
   36    3 7.74-01 1.32-07 3.53-04 3.99-02 1.90-01 4.04-01 5.81-01 5.67-01 4.54-01 2.68-01 1.62-01 9.42-02 4.79-02 3.11-02 2.25-02-6.11-08
   36    4 1.05+01 2.14-10 5.74-07 6.53-05 3.16-04 6.93-04 1.10-03 1.38-03 2.12-03 5.19-03 9.25-03 1.35-02 1.72-02 1.86-02 1.93-02-8.68-07
   36    5 2.65+01 1.41-07 3.78-04 4.26-02 2.03-01 4.31-01 6.17-01 5.96-01 4.70-01 2.71-01 1.58-01 8.63-02 3.70-02 1.93-02 1.02-02-2.64-06
   36    6 2.16+02 2.48-07 6.65-04 7.61-02 3.71-01 8.27-01 1.37+00 1.72+00 2.16+00 3.20+00 4.16+00 5.01+00 6.00+00 6.60+00 6.98+00 7.20+00
   36    7 1.47+00 1.13-06 3.02-03 3.41-01 1.63+00 3.47+00 5.01+00 4.93+00 4.04+00 2.62+00 1.87+00 1.45+00 1.23+00 1.17+00 1.13+00 9.82-01
   36    8 1.59+01 7.31-07 1.95-03 2.21-01 1.05+00 2.25+00 3.28+00 3.28+00 2.74+00 1.85+00 1.35+00 1.05+00 8.78-01 8.43-01 8.34-01 8.20-01
   36    9 2.02+01 2.23-07 5.98-04 6.77-02 3.24-01 6.98-01 1.04+00 1.10+00 1.05+00 9.88-01 9.96-01 1.03+00 1.12+00 1.20+00 1.24+00 1.28+00
   36   10 1.35+01 6.77-07 1.81-03 2.05-01 9.78-01 2.09+00 3.06+00 3.08+00 2.62+00 1.84+00 1.40+00 1.14+00 1.01+00 9.94-01 9.93-01 9.79-01
   36   11 7.79+00 1.91-07 5.12-04 5.79-02 2.77-01 5.95-01 8.79-01 9.08-01 8.29-01 7.11-01 6.65-01 6.56-01 6.85-01 7.15-01 7.35-01 7.40-01
   36   12 4.14+00 1.97-07 5.26-04 5.95-02 2.84-01 6.07-01 8.85-01 8.89-01 7.65-01 5.72-01 4.75-01 4.25-01 4.10-01 4.16-01 4.21-01 4.17-01
   36   13 2.29-06 1.05-07 2.81-04 3.18-02 1.52-01 3.25-01 4.76-01 4.78-01 3.95-01 2.39-01 1.43-01 7.87-02 3.36-02 1.72-02 8.71-03 0.00+00
   36   14 2.13+01 1.53-07 4.10-04 4.66-02 2.25-01 4.93-01 7.77-01 9.01-01 1.02+00 1.26+00 1.46+00 1.63+00 1.85+00 1.98+00 2.06+00 2.12+00
   36   15 1.16+07 2.81-07 7.88-04 1.02-01 5.87-01 1.71+00 4.73+00 9.20+00 1.66+01 3.24+01 5.01+01 7.15+01 1.03+02 1.27+02 1.52+02-3.53+01
   36   16 9.91+06 5.02-07 1.38-03 1.69-01 9.08-01 2.40+00 5.78+00 1.02+01 1.70+01 3.09+01 4.63+01 6.49+01 9.23+01 1.14+02 1.36+02-3.13+01
   36   17 9.04+05 3.87-07 1.04-03 1.21-01 6.00-01 1.38+00 2.51+00 3.39+00 4.17+00 5.17+00 6.35+00 7.91+00 1.04+01 1.24+01 1.45+01-3.09+00
   36   18 2.34-08 9.25-07 2.48-03 2.83-01 1.37+00 3.03+00 4.86+00 5.55+00 5.24+00 3.67+00 2.50+00 1.72+00 1.19+00 1.01+00 9.12-01 8.10-01
   36   19 1.76-07 8.16-07 2.19-03 2.49-01 1.21+00 2.66+00 4.25+00 4.81+00 4.51+00 3.11+00 2.04+00 1.30+00 7.69-01 5.75-01 4.76-01 3.82-01
   36   20 2.83+05 3.96-07 1.06-03 1.22-01 5.95-01 1.33+00 2.24+00 2.73+00 2.93+00 2.96+00 3.17+00 3.59+00 4.40+00 5.14+00 5.94+00-1.24+00
   36   21 2.81-07 7.27-07 1.95-03 2.22-01 1.08+00 2.36+00 3.76+00 4.23+00 3.98+00 2.82+00 1.96+00 1.38+00 9.55-01 8.03-01 7.28-01 6.71-01
   36   22 1.35+06 6.35-07 1.71-03 1.97-01 9.74-01 2.23+00 3.95+00 5.27+00 6.73+00 9.79+00 1.34+01 1.79+01 2.47+01 3.02+01 3.57+01-7.86+00
   36   23 1.32+05 1.77-07 4.75-04 5.44-02 2.65-01 5.92-01 9.85-01 1.20+00 1.36+00 1.63+00 1.95+00 2.34+00 2.97+00 3.51+00 4.07+00-8.32-01
   36   24 6.96-08 1.69-07 4.54-04 5.16-02 2.49-01 5.42-01 8.43-01 9.23-01 8.51-01 6.19-01 4.59-01 3.53-01 2.76-01 2.49-01 2.37-01 2.35-01
   36   25 1.97+05 2.66-07 7.14-04 8.16-02 3.98-01 8.85-01 1.46+00 1.78+00 2.03+00 2.51+00 3.06+00 3.71+00 4.73+00 5.59+00 6.49+00-1.32+00
   36   26 9.08+04 4.30-07 1.15-03 1.31-01 6.29-01 1.36+00 2.08+00 2.28+00 2.28+00 2.27+00 2.36+00 2.60+00 3.18+00 3.74+00 4.34+00-9.02-01
   36   27 1.00-30 2.50-07 6.70-04 7.61-02 3.66-01 7.96-01 1.23+00 1.32+00 1.18+00 7.52-01 4.54-01 2.51-01 1.07-01 5.49-02 2.78-02 0.00+00
   36   28 9.51+04 6.62-05 1.78-01 2.05+01 1.01+02 2.28+02 3.94+02 5.12+02 6.46+02 8.65+02 1.06+03 1.27+03 1.56+03 1.77+03 1.97+03-2.46+02
   36   29 7.32+04 8.04-05 2.16-01 2.48+01 1.21+02 2.72+02 4.61+02 5.84+02 7.09+02 8.99+02 1.06+03 1.24+03 1.50+03 1.69+03 1.88+03-2.30+02
   36   30 1.55-13 3.35-06 8.97-03 1.01+00 4.83+00 1.03+01 1.48+01 1.46+01 1.23+01 8.85+00 7.09+00 5.88+00 4.69+00 4.24+00 4.18+00 5.04+00
   36   31 5.16+03 1.50-05 4.03-02 4.59+00 2.23+01 4.90+01 7.86+01 9.23+01 1.02+02 1.16+02 1.28+02 1.43+02 1.64+02 1.81+02 1.99+02-2.32+01
   36   32 6.34-13 2.61-06 6.97-03 7.87-01 3.75+00 8.00+00 1.16+01 1.14+01 9.47+00 6.34+00 4.57+00 3.36+00 2.34+00 1.99+00 1.90+00 2.29+00
   36   33 1.13+03 8.12-06 2.17-02 2.47+00 1.20+01 2.62+01 4.12+01 4.70+01 5.01+01 5.43+01 5.87+01 6.42+01 7.28+01 7.99+01 8.69+01-9.65+00
   36   34 2.45-13 3.26-06 8.71-03 9.83-01 4.69+00 9.99+00 1.44+01 1.43+01 1.20+01 8.52+00 6.59+00 5.19+00 3.90+00 3.46+00 3.41+00 4.25+00
   36   35 8.27+01 9.21-06 2.47-02 2.82+00 1.37+01 3.02+01 4.88+01 5.79+01 6.44+01 7.24+01 7.91+01 8.65+01 9.76+01 1.06+02 1.15+02-1.08+01
   37    1 1.69+05 1.59-12 4.40-09 5.46-07 3.01-06 8.19-06 2.07-05 3.90-05 7.42-05 1.68-04 3.10-04 1.41-03 1.15-02 2.99-02 5.35-02 1.31-01
   37    2 1.30+01 4.66-07 1.25-03 1.41-01 6.72-01 1.43+00 2.08+00 2.07+00 1.71+00 1.10+00 7.55-01 5.39-01 3.93-01 3.45-01 3.22-01-1.61-06
   37    3 6.19+01 2.02-07 5.41-04 6.10-02 2.91-01 6.18-01 8.84-01 8.59-01 6.97-01 4.64-01 3.50-01 2.89-01 2.54-01 2.45-01 2.42-01-8.14-06
   37    4 1.00-30 5.08-10 1.36-06 1.53-04 7.33-04 1.57-03 2.29-03 2.30-03 1.91-03 1.17-03 7.03-04 3.92-04 1.69-04 8.70-05 4.41-05 0.00+00
   37    5 2.18+03 2.20-07 5.89-04 6.64-02 3.16-01 6.71-01 9.55-01 9.19-01 7.32-01 4.60-01 3.20-01 2.39-01 1.87-01 1.72-01 1.66-01-3.63-04
   37    6 1.33+02 4.41-07 1.18-03 1.35-01 6.53-01 1.44+00 2.30+00 2.70+00 3.05+00 3.82+00 4.60+00 5.32+00 6.22+00 6.79+00 7.15+00 7.36+00
   37    7 5.68+00 1.83-06 4.89-03 5.53-01 2.64+00 5.63+00 8.18+00 8.12+00 6.67+00 4.20+00 2.79+00 1.93+00 1.40+00 1.23+00 1.15+00 9.91-01
   37    8 2.85+00 1.15-06 3.09-03 3.49-01 1.66+00 3.55+00 5.13+00 5.08+00 4.19+00 2.74+00 1.97+00 1.52+00 1.29+00 1.23+00 1.19+00 1.06+00
   37    9 1.05+01 3.86-07 1.03-03 1.17-01 5.58-01 1.20+00 1.76+00 1.80+00 1.59+00 1.24+00 1.07+00 9.82-01 9.70-01 9.97-01 1.02+00 1.04+00
   37   10 3.43+01 1.08-06 2.88-03 3.26-01 1.56+00 3.34+00 4.94+00 5.10+00 4.65+00 3.99+00 3.74+00 3.69+00 3.85+00 4.03+00 4.16+00 4.24+00
   37   11 4.51+00 3.27-07 8.75-04 9.90-02 4.73-01 1.01+00 1.48+00 1.50+00 1.30+00 9.77-01 8.07-01 7.18-01 6.88-01 6.95-01 7.03-01 6.98-01
   37   12 3.80+00 3.13-07 8.38-04 9.47-02 4.53-01 9.67-01 1.41+00 1.42+00 1.24+00 9.55-01 8.20-01 7.59-01 7.57-01 7.75-01 7.86-01 7.75-01
   37   13 1.40+01 1.34-07 3.60-04 4.10-02 1.99-01 4.36-01 6.95-01 8.24-01 9.72-01 1.26+00 1.50+00 1.70+00 1.95+00 2.09+00 2.18+00 2.25+00
   37   14 1.33+01 2.78-07 7.43-04 8.44-02 4.06-01 8.80-01 1.35+00 1.48+00 1.51+00 1.58+00 1.68+00 1.79+00 1.96+00 2.08+00 2.16+00 2.21+00
   37   15 1.00-30 2.34-07 6.28-04 7.20-02 3.52-01 7.86-01 1.31+00 1.57+00 1.55+00 1.09+00 6.90-01 3.94-01 1.72-01 8.86-02 4.50-02 0.00+00
   37   16 1.02+07 7.85-07 2.16-03 2.65-01 1.44+00 3.85+00 9.40+00 1.68+01 2.83+01 5.19+01 7.83+01 1.10+02 1.57+02 1.95+02 2.32+02-5.38+01
   37   17 5.05+06 7.72-07 2.10-03 2.51-01 1.31+00 3.28+00 7.18+00 1.17+01 1.82+01 3.05+01 4.43+01 6.11+01 8.60+01 1.06+02 1.26+02-2.88+01
   37   18 7.63-08 1.64-06 4.40-03 5.02-01 2.44+00 5.37+00 8.65+00 9.88+00 9.33+00 6.41+00 4.16+00 2.61+00 1.50+00 1.10+00 8.93-01 6.84-01
   37   19 2.34+04 1.25-06 3.36-03 3.83-01 1.85+00 4.07+00 6.49+00 7.31+00 6.85+00 4.80+00 3.31+00 2.33+00 1.69+00 1.50+00 1.44+00-1.50-01
   37   20 4.74+03 6.68-07 1.79-03 2.04-01 9.93-01 2.19+00 3.55+00 4.09+00 3.95+00 2.92+00 2.14+00 1.59+00 1.16+00 9.94-01 9.11-01-3.45-02
   37   21 3.01+05 1.16-06 3.10-03 3.54-01 1.72+00 3.83+00 6.27+00 7.41+00 7.65+00 7.16+00 7.15+00 7.67+00 8.95+00 1.02+01 1.17+01-2.32+00
   37   22 3.64+06 1.08-06 2.92-03 3.44-01 1.76+00 4.30+00 8.87+00 1.39+01 2.12+01 3.75+01 5.59+01 7.74+01 1.09+02 1.34+02 1.60+02-3.54+01
   37   23 1.91+02 2.89-07 7.74-04 8.80-02 4.25-01 9.26-01 1.44+00 1.58+00 1.45+00 1.03+00 7.27-01 5.21-01 3.59-01 2.91-01 2.54-01-1.99-03
   37   24 8.19+04 2.92-07 7.84-04 8.94-02 4.34-01 9.60-01 1.55+00 1.82+00 1.94+00 2.07+00 2.30+00 2.64+00 3.25+00 3.80+00 4.38+00-8.80-01
   37   25 1.16+06 5.96-07 1.61-03 1.88-01 9.45-01 2.23+00 4.31+00 6.35+00 9.39+00 1.63+01 2.32+01 3.08+01 4.19+01 5.09+01 6.00+01-1.30+01
   37   26 3.60+06 1.99-06 5.40-03 6.33-01 3.21+00 7.68+00 1.54+01 2.49+01 4.33+01 7.97+01 1.10+02 1.43+02 1.94+02 2.36+02 2.78+02-5.95+01
   37   27 1.92-05 4.68-07 1.26-03 1.44-01 7.05-01 1.58+00 2.67+00 3.29+00 3.62+00 3.65+00 3.56+00 3.46+00 3.34+00 3.29+00 3.30+00 3.49+00
   37   28 1.00-30 1.80-06 4.81-03 5.42-01 2.57+00 5.43+00 7.59+00 7.06+00 5.28+00 2.84+00 1.59+00 8.46-01 3.52-01 1.78-01 8.96-02 0.00+00
   37   29 6.16+04 1.07-04 2.88-01 3.31+01 1.62+02 3.64+02 6.18+02 7.85+02 9.57+02 1.23+03 1.46+03 1.72+03 2.08+03 2.35+03 2.61+03-3.20+02
   37   30 5.16-13 5.43-06 1.45-02 1.64+00 7.81+00 1.66+01 2.39+01 2.33+01 1.90+01 1.24+01 8.86+00 6.50+00 4.57+00 3.87+00 3.67+00 4.29+00
   37   31 2.91+04 9.23-05 2.48-01 2.84+01 1.39+02 3.09+02 5.16+02 6.40+02 7.56+02 9.26+02 1.07+03 1.23+03 1.46+03 1.64+03 1.81+03-2.16+02
   37   32 1.36+02 4.63-06 1.24-02 1.40+00 6.70+00 1.43+01 2.10+01 2.14+01 1.89+01 1.52+01 1.33+01 1.23+01 1.16+01 1.16+01 1.19+01-1.11+00
   37   33 2.66+01 4.55-06 1.22-02 1.37+00 6.56+00 1.40+01 2.03+01 2.04+01 1.75+01 1.32+01 1.07+01 8.91+00 7.12+00 6.27+00 5.85+00-3.75-01
   37   34 9.36+02 1.37-05 3.66-02 4.17+00 2.01+01 4.40+01 6.92+01 7.89+01 8.39+01 8.99+01 9.64+01 1.04+02 1.17+02 1.27+02 1.38+02-1.50+01
   37   35 9.74+02 9.28-05 2.50-01 2.88+01 1.42+02 3.24+02 5.72+02 7.59+02 9.56+02 1.22+03 1.41+03 1.59+03 1.83+03 2.01+03 2.17+03-2.05+02
   37   36 2.91-10 3.79-06 1.02-02 1.16+00 5.67+00 1.26+01 2.10+01 2.55+01 2.85+01 3.03+01 3.04+01 2.90+01 2.58+01 2.48+01 2.55+01 3.22+01
   38    1 1.00-30 1.17-11 3.18-08 3.76-06 1.93-05 4.74-05 9.91-05 1.56-04 2.30-04 3.16-04 3.09-04 2.42-04 1.37-04 7.83-05 4.21-05 0.00+00
   38    2 1.11-03 9.23-07 2.47-03 2.79-01 1.33+00 2.84+00 4.11+00 4.08+00 3.42+00 2.41+00 1.92+00 1.67+00 1.58+00 1.58+00 1.58+00 1.52+00
   38    3 6.35-15 4.28-07 1.14-03 1.29-01 6.17-01 1.31+00 1.90+00 1.86+00 1.50+00 8.87-01 5.23-01 2.88-01 1.23-01 6.37-02 3.29-02 1.44-03
   38    4 3.25-15 2.32-10 6.24-07 7.13-05 3.47-04 7.71-04 1.27-03 1.49-03 1.50-03 1.24-03 1.03-03 8.79-04 7.86-04 7.82-04 8.02-04 8.72-04
   38    5 1.55-16 4.55-07 1.21-03 1.37-01 6.54-01 1.39+00 2.00+00 1.94+00 1.55+00 9.02-01 5.27-01 2.88-01 1.22-01 6.25-02 3.16-02 8.61-05
   38    6 2.75-10 1.40-06 3.74-03 4.22-01 2.01+00 4.29+00 6.17+00 6.04+00 4.91+00 3.12+00 2.16+00 1.59+00 1.22+00 1.11+00 1.06+00 1.00+00
   38    7 2.50+02 2.50-06 6.71-03 7.66-01 3.72+00 8.19+00 1.32+01 1.57+01 1.84+01 2.46+01 3.05+01 3.58+01 4.19+01 4.55+01 4.77+01 4.94+01
   38    8 5.22-11 1.89-06 5.05-03 5.71-01 2.74+00 5.88+00 8.72+00 8.94+00 7.62+00 4.85+00 3.07+00 1.89+00 1.06+00 7.67-01 6.16-01 4.62-01
   38    9 1.38-11 1.14-06 3.05-03 3.44-01 1.64+00 3.49+00 5.02+00 4.89+00 3.91+00 2.30+00 1.38+00 8.14-01 4.29-01 2.93-01 2.25-01 1.55-01
   38   10 3.85-11 2.86-06 7.63-03 8.62-01 4.11+00 8.77+00 1.27+01 1.25+01 1.01+01 6.07+00 3.74+00 2.27+00 1.27+00 9.25-01 7.49-01 5.71-01
   38   11 4.60-12 9.40-07 2.51-03 2.83-01 1.35+00 2.87+00 4.11+00 3.99+00 3.16+00 1.83+00 1.09+00 6.31-01 3.19-01 2.09-01 1.53-01 9.62-02
   38   12 1.07-11 8.19-07 2.19-03 2.47-01 1.18+00 2.50+00 3.59+00 3.48+00 2.77+00 1.66+00 1.05+00 6.70-01 4.22-01 3.37-01 2.95-01 2.52-01
   38   13 1.00-30 4.18-07 1.12-03 1.26-01 6.01-01 1.28+00 1.82+00 1.75+00 1.37+00 7.79-01 4.48-01 2.42-01 1.02-01 5.19-02 2.62-02 0.00+00
   38   14 1.08-11 7.03-07 1.88-03 2.12-01 1.01+00 2.14+00 3.05+00 2.93+00 2.31+00 1.38+00 8.89-01 5.92-01 4.00-01 3.35-01 3.04-01 2.73-01
   38   15 1.22-20 3.45-07 9.26-04 1.06-01 5.14-01 1.14+00 1.85+00 2.13+00 2.04+00 1.44+00 9.84-01 6.77-01 4.63-01 3.89-01 3.53-01 3.27-01
   38   16 1.46-20 9.76-07 2.62-03 2.99-01 1.45+00 3.21+00 5.19+00 5.96+00 5.66+00 3.95+00 2.63+00 1.74+00 1.11+00 8.87-01 7.77-01 6.88-01
   38   17 1.02-07 1.42-06 3.81-03 4.35-01 2.11+00 4.67+00 7.58+00 8.75+00 8.38+00 5.95+00 4.07+00 2.78+00 1.88+00 1.56+00 1.39+00 1.23+00
   38   18 2.40+07 4.22-06 1.16-02 1.42+00 7.66+00 2.03+01 4.90+01 8.74+01 1.49+02 2.82+02 4.36+02 6.25+02 9.07+02 1.13+03 1.36+03-3.16+02
   38   19 2.60-07 2.64-06 7.08-03 8.07-01 3.91+00 8.60+00 1.37+01 1.56+01 1.48+01 1.07+01 7.43+00 5.12+00 3.42+00 2.79+00 2.48+00 2.20+00
   38   20 5.23-08 1.75-06 4.69-03 5.34-01 2.58+00 5.65+00 8.90+00 9.89+00 9.11+00 6.15+00 3.98+00 2.49+00 1.43+00 1.04+00 8.47-01 6.56-01
   38   21 4.01-07 3.02-06 8.09-03 9.21-01 4.46+00 9.77+00 1.55+01 1.73+01 1.63+01 1.18+01 8.52+00 6.31+00 4.72+00 4.14+00 3.87+00 3.71+00
   38   22 2.63-21 1.64-06 4.39-03 4.98-01 2.39+00 5.18+00 7.89+00 8.38+00 7.35+00 4.67+00 2.85+00 1.64+00 7.74-01 4.62-01 3.01-01 1.44-01
   38   23 1.43-08 7.39-07 1.98-03 2.25-01 1.08+00 2.35+00 3.60+00 3.86+00 3.43+00 2.24+00 1.44+00 8.96-01 5.15-01 3.77-01 3.07-01 2.43-01
   38   24 9.68-08 6.51-07 1.75-03 1.98-01 9.57-01 2.08+00 3.23+00 3.54+00 3.29+00 2.48+00 1.94+00 1.59+00 1.33+00 1.23+00 1.20+00 1.22+00
   38   25 2.80-08 8.43-07 2.26-03 2.56-01 1.23+00 2.67+00 4.06+00 4.32+00 3.83+00 2.56+00 1.72+00 1.17+00 7.81-01 6.41-01 5.73-01 5.22-01
   38   26 1.67-22 1.20-06 3.22-03 3.64-01 1.74+00 3.71+00 5.41+00 5.38+00 4.38+00 2.59+00 1.52+00 8.31-01 3.59-01 1.90-01 1.03-01 1.53-02
   38   27 1.00-30 3.66-07 9.82-04 1.12-01 5.46-01 1.21+00 1.99+00 2.31+00 2.20+00 1.48+00 9.07-01 5.07-01 2.17-01 1.11-01 5.64-02 0.00+00
   38   28 3.81-28 1.40-06 3.74-03 4.22-01 2.01+00 4.29+00 6.17+00 6.08+00 5.10+00 3.70+00 2.97+00 2.44+00 1.92+00 1.75+00 1.75+00 2.23+00
   38   29 4.34-28 3.56-06 9.52-03 1.08+00 5.13+00 1.09+01 1.58+01 1.56+01 1.30+01 9.24+00 7.23+00 5.80+00 4.46+00 4.00+00 3.98+00 5.02+00
   38   30 1.52+05 4.76-04 1.28+00 1.47+02 7.24+02 1.64+03 2.86+03 3.76+03 4.82+03 6.60+03 8.18+03 9.87+03 1.22+04 1.39+04 1.54+04-1.90+03
   38   31 8.86-13 6.20-06 1.66-02 1.87+00 8.95+00 1.91+01 2.79+01 2.81+01 2.42+01 1.80+01 1.46+01 1.20+01 9.39+00 8.47+00 8.41+00 1.04+01
   38   32 1.24-12 8.47-06 2.27-02 2.56+00 1.23+01 2.62+01 3.84+01 3.90+01 3.38+01 2.48+01 1.96+01 1.56+01 1.18+01 1.05+01 1.03+01 1.28+01
   38   33 9.04-14 6.04-06 1.62-02 1.82+00 8.70+00 1.85+01 2.66+01 2.61+01 2.13+01 1.38+01 9.70+00 6.97+00 4.76+00 3.97+00 3.74+00 4.38+00
   38   34 5.21-13 1.13-05 3.03-02 3.43+00 1.64+01 3.51+01 5.15+01 5.24+01 4.63+01 3.63+01 3.04+01 2.56+01 2.04+01 1.86+01 1.87+01 2.37+01
   38   35 1.00-30 2.73-06 7.30-03 8.25-01 3.94+00 8.40+00 1.22+01 1.21+01 9.81+00 5.83+00 3.49+00 1.99+00 9.38-01 5.62-01 3.79-01 2.45-01
   38   36 1.00-30 9.54-07 2.56-03 2.93-01 1.43+00 3.20+00 5.33+00 6.37+00 6.41+00 5.13+00 4.09+00 3.31+00 2.61+00 2.34+00 2.29+00 2.65+00
   38   37 1.00-30 1.62-06 4.34-03 4.98-01 2.44+00 5.47+00 9.24+00 1.12+01 1.14+01 9.32+00 7.43+00 5.64+00 3.70+00 2.80+00 2.33+00 2.10+00
   39    1 2.51-03 5.32-12 1.45-08 1.72-06 8.95-06 2.23-05 4.80-05 7.69-05 1.14-04 1.84-04 3.94-04 1.33-03 4.64-03 7.74-03 1.03-02 1.47-02
   39    2 1.93-04 7.60-07 2.03-03 2.30-01 1.10+00 2.35+00 3.43+00 3.43+00 2.85+00 1.79+00 1.14+00 7.15-01 4.29-01 3.29-01 2.77-01 2.14-01
   39    3 4.62-04 3.04-07 8.11-04 9.16-02 4.36-01 9.27-01 1.33+00 1.30+00 1.07+00 7.59-01 6.26-01 5.70-01 5.64-01 5.75-01 5.81-01 5.63-01
   39    4 1.00-30 2.91-10 7.79-07 8.89-05 4.31-04 9.48-04 1.52-03 1.73-03 1.64-03 1.13-03 7.17-04 4.12-04 1.81-04 9.38-05 4.77-05 0.00+00
   39    5 2.67-04 3.27-07 8.74-04 9.86-02 4.70-01 9.97-01 1.42+00 1.38+00 1.12+00 7.56-01 5.87-01 5.04-01 4.71-01 4.70-01 4.70-01 4.54-01
   39    6 1.19-10 1.17-06 3.12-03 3.52-01 1.68+00 3.57+00 5.15+00 5.05+00 4.07+00 2.47+00 1.57+00 1.00+00 6.20-01 4.90-01 4.25-01 3.56-01
   39    7 1.91+01 2.05-06 5.50-03 6.23-01 2.99+00 6.46+00 9.77+00 1.03+01 9.24+00 6.72+00 5.11+00 4.10+00 3.51+00 3.39+00 3.34+00 3.23+00
   39    8 1.67+02 1.50-06 4.03-03 4.59-01 2.22+00 4.88+00 7.81+00 9.30+00 1.11+01 1.50+01 1.83+01 2.12+01 2.45+01 2.65+01 2.78+01 2.87+01
   39    9 4.54-11 8.73-07 2.33-03 2.63-01 1.26+00 2.67+00 3.84+00 3.74+00 3.01+00 1.85+00 1.22+00 8.30-01 5.79-01 4.96-01 4.56-01 4.15-01
   39   10 3.17+01 2.19-06 5.86-03 6.63-01 3.17+00 6.78+00 9.95+00 1.01+01 9.08+00 7.56+00 6.97+00 6.81+00 7.05+00 7.34+00 7.54+00 7.59+00
   39   11 1.68-11 7.15-07 1.91-03 2.16-01 1.03+00 2.18+00 3.13+00 3.04+00 2.42+00 1.46+00 9.43-01 6.28-01 4.23-01 3.54-01 3.21-01 2.86-01
   39   12 5.34+00 6.96-07 1.86-03 2.10-01 1.00+00 2.14+00 3.10+00 3.08+00 2.62+00 1.95+00 1.62+00 1.46+00 1.41+00 1.43+00 1.45+00 1.46+00
   39   13 1.07-11 2.80-07 7.48-04 8.44-02 4.02-01 8.52-01 1.22+00 1.17+00 9.33-01 5.86-01 4.08-01 3.07-01 2.44-01 2.25-01 2.16-01 2.08-01
   39   14 5.03-12 6.00-07 1.60-03 1.81-01 8.61-01 1.83+00 2.61+00 2.51+00 1.97+00 1.14+00 6.94-01 4.18-01 2.33-01 1.69-01 1.36-01 1.04-01
   39   15 1.00-30 3.45-07 9.25-04 1.06-01 5.13-01 1.13+00 1.83+00 2.10+00 1.98+00 1.33+00 8.19-01 4.59-01 1.97-01 1.01-01 5.12-02 0.00+00
   39   16 2.10-08 8.71-07 2.34-03 2.66-01 1.29+00 2.85+00 4.60+00 5.26+00 4.98+00 3.41+00 2.20+00 1.36+00 7.58-01 5.39-01 4.26-01 3.10-01
   39   17 1.50-08 1.12-06 3.01-03 3.44-01 1.67+00 3.70+00 6.00+00 6.92+00 6.59+00 4.55+00 2.96+00 1.87+00 1.10+00 8.26-01 6.83-01 5.32-01
   39   18 6.88+05 2.71-06 7.29-03 8.34-01 4.06+00 9.04+00 1.50+01 1.79+01 1.88+01 1.78+01 1.79+01 1.97+01 2.42+01 2.85+01 3.33+01-7.41+00
   39   19 2.13+07 2.97-06 8.19-03 1.01+00 5.50+00 1.48+01 3.64+01 6.59+01 1.13+02 2.16+02 3.34+02 4.81+02 6.99+02 8.72+02 1.04+03-2.42+02
   39   20 4.67-07 1.28-06 3.42-03 3.91-01 1.90+00 4.18+00 6.73+00 7.72+00 7.55+00 6.01+00 4.88+00 4.15+00 3.62+00 3.44+00 3.37+00 3.38+00
