SEQ='O '     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  99453731.9   NPRNTI= 3   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             8.08E-16  2.55E-16  1.06E-16  4.42E-17  1.37E-17  5.62E-18  2.27E-18  6.67E-19  2.59E-19
    24       1.06E-12  6.92E-13  3.63E-13  2.08E-13  1.12E-13  4.47E-14  2.10E-14  9.48E-15  3.15E-15  1.33E-15
             5.56E-16  1.74E-16  7.19E-17  2.97E-17  9.18E-18  3.74E-18  1.51E-18  4.42E-19  1.71E-19
    25       9.61E-13  6.19E-13  3.19E-13  1.80E-13  9.50E-14  3.73E-14  1.73E-14  7.74E-15  2.54E-15  1.07E-15
             4.44E-16  1.38E-16  5.69E-17  2.34E-17  7.22E-18  2.94E-18  1.18E-18  3.45E-19  1.33E-19
    26       8.35E-13  5.29E-13  2.65E-13  1.46E-13  7.57E-14  2.90E-14  1.33E-14  5.86E-15  1.90E-15  7.94E-16
             3.27E-16  1.01E-16  4.14E-17  1.70E-17  5.21E-18  2.11E-18  8.47E-19  2.47E-19  9.53E-20
    27       7.32E-13  4.57E-13  2.24E-13  1.21E-13  6.15E-14  2.31E-14  1.04E-14  4.56E-15  1.46E-15  6.06E-16
             2.49E-16  7.62E-17  3.11E-17  1.27E-17  3.89E-18  1.57E-18  6.29E-19  1.83E-19  7.05E-20
    28       6.11E-13  3.73E-13  1.77E-13  9.32E-14  4.63E-14  1.69E-14  7.53E-15  3.25E-15  1.03E-15  4.23E-16
             1.72E-16  5.24E-17  2.13E-17  8.67E-18  2.63E-18  1.06E-18  4.24E-19  1.23E-19  4.72E-20
    29       5.00E-13  2.98E-13  1.36E-13  6.98E-14  3.38E-14  1.21E-14  5.29E-15  2.25E-15  7.05E-16  2.88E-16
             1.16E-16  3.51E-17  1.42E-17  5.76E-18  1.74E-18  7.00E-19  2.79E-19  8.08E-20  3.11E-20
    30       3.68E-13  2.11E-13  9.14E-14  4.53E-14  2.13E-14  7.34E-15  3.16E-15  1.32E-15  4.07E-16  1.64E-16
             6.59E-17  1.97E-17  7.92E-18  3.19E-18  9.58E-19  3.83E-19  1.52E-19  4.39E-20  1.68E-20
    31       2.96E-13  1.65E-13  6.93E-14  3.36E-14  1.55E-14  5.23E-15  2.22E-15  9.23E-16  2.81E-16  1.13E-16
             4.51E-17  1.34E-17  5.36E-18  2.15E-18  6.43E-19  2.57E-19  1.02E-19  2.93E-20  1.12E-20
    32       2.15E-13  1.15E-13  4.62E-14  2.17E-14  9.78E-15  3.23E-15  1.35E-15  5.54E-16  1.67E-16  6.65E-17
             2.64E-17  7.77E-18  3.10E-18  1.24E-18  3.68E-19  1.46E-19  5.77E-20  1.66E-20  6.32E-21
    33       1.67E-13  8.72E-14  3.38E-14  1.56E-14  6.91E-15  2.24E-15  9.30E-16  3.78E-16  1.13E-16  4.48E-17
             1.77E-17  5.18E-18  2.06E-18  8.18E-19  2.42E-19  9.62E-20  3.79E-20  1.08E-20  4.12E-21
    34       1.13E-13  5.71E-14  2.12E-14  9.54E-15  4.14E-15  1.31E-15  5.38E-16  2.17E-16  6.40E-17  2.52E-17
             9.90E-18  2.88E-18  1.14E-18  4.51E-19  1.33E-19  5.26E-20  2.06E-20  5.90E-21  2.25E-21
    35       8.29E-14  4.07E-14  1.47E-14  6.49E-15  2.78E-15  8.69E-16  3.53E-16  1.41E-16  4.14E-17  1.62E-17
             6.34E-18  1.84E-18  7.23E-19  2.85E-19  8.38E-20  3.31E-20  1.30E-20  3.70E-21  1.41E-21
    36       5.05E-14  2.39E-14  8.29E-15  3.57E-15  1.50E-15  4.60E-16  1.85E-16  7.33E-17  2.13E-17  8.28E-18
             3.22E-18  9.27E-19  3.63E-19  1.43E-19  4.16E-20  1.64E-20  6.40E-21  1.82E-21  6.89E-22
    37       3.57E-14  1.65E-14  5.60E-15  2.38E-15  9.89E-16  3.00E-16  1.20E-16  4.72E-17  1.36E-17  5.28E-18
             2.05E-18  5.87E-19  2.29E-19  8.98E-20  2.61E-20  1.03E-20  4.00E-21  1.13E-21  4.27E-22
    38       2.09E-14  9.38E-15  3.08E-15  1.29E-15  5.27E-16  1.58E-16  6.23E-17  2.44E-17  6.98E-18  2.69E-18
             1.04E-18  2.96E-19  1.15E-19  4.49E-20  1.30E-20  5.09E-21  1.98E-21  5.60E-22  2.12E-22
    39       1.40E-14  6.19E-15  2.00E-15  8.25E-16  3.35E-16  9.92E-17  3.90E-17  1.52E-17  4.32E-18  1.66E-18
             6.40E-19  1.82E-19  7.04E-20  2.74E-20  7.92E-21  3.09E-21  1.20E-21  3.39E-22  1.28E-22
    40       7.40E-15  3.18E-15  1.00E-15  4.08E-16  1.64E-16  4.79E-17  1.87E-17  7.23E-18  2.04E-18  7.83E-19
             3.00E-19  8.47E-20  3.27E-20  1.27E-20  3.65E-21  1.42E-21  5.50E-22  1.54E-22  5.81E-23
    41       5.14E-15  2.19E-15  6.81E-16  2.75E-16  1.10E-16  3.20E-17  1.24E-17  4.80E-18  1.35E-18  5.17E-19
             1.98E-19  5.56E-20  2.14E-20  8.31E-21  2.38E-21  9.26E-22  3.58E-22  1.00E-22  3.77E-23
    42       3.01E-15  1.27E-15  3.89E-16  1.56E-16  6.19E-17  1.79E-17  6.93E-18  2.67E-18  7.49E-19  2.85E-19
             1.09E-19  3.06E-20  1.18E-20  4.55E-21  1.30E-21  5.04E-22  1.95E-22  5.47E-23  2.06E-23


 -----------------------------------------
 PRTF= 3  TRMPRT= (2P)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     3       1.02E-12  7.24E-13  4.58E-13  3.23E-13  2.28E-13  1.43E-13  1.00E-13  6.91E-14  4.12E-14  2.68E-14
             1.67E-14  8.08E-15  4.29E-15  2.10E-15  7.31E-16  3.05E-16  1.21E-16  3.34E-17  1.23E-17
     4       7.61E-14  5.38E-14  3.40E-14  2.40E-14  1.69E-14  1.06E-14  7.41E-15  5.11E-15  3.02E-15  1.93E-15
             1.18E-15  5.51E-16  2.85E-16  1.37E-16  4.66E-17  1.92E-17  7.55E-18  2.08E-18  7.64E-19
     5       7.24E-15  5.12E-15  3.23E-15  2.28E-15  1.61E-15  1.02E-15  7.10E-16  4.91E-16  2.88E-16  1.83E-16
             1.09E-16  4.98E-17  2.52E-17  1.19E-17  3.96E-18  1.62E-18  6.31E-19  1.73E-19  6.33E-20
     6       1.15E-15  8.12E-16  5.14E-16  3.64E-16  2.58E-16  1.63E-16  1.15E-16  8.05E-17  4.78E-17  3.04E-17
             1.81E-17  8.14E-18  4.08E-18  1.91E-18  6.30E-19  2.56E-19  9.95E-20  2.72E-20  9.94E-21
     7       2.42E-16  1.71E-16  1.09E-16  7.72E-17  5.50E-17  3.54E-17  2.54E-17  1.80E-17  1.09E-17  6.97E-18
             4.15E-18  1.86E-18  9.29E-19  4.32E-19  1.42E-19  5.75E-20  2.23E-20  6.09E-21  2.22E-21
     8       6.09E-17  4.31E-17  2.75E-17  1.96E-17  1.41E-17  9.29E-18  6.81E-18  4.94E-18  3.06E-18  1.98E-18
             1.18E-18  5.30E-19  2.64E-19  1.22E-19  4.01E-20  1.62E-20  6.28E-21  1.71E-21  6.25E-22
     9       1.71E-17  1.22E-17  7.80E-18  5.62E-18  4.11E-18  2.79E-18  2.11E-18  1.58E-18  1.00E-18  6.55E-19
             3.94E-19  1.77E-19  8.78E-20  4.06E-20  1.33E-20  5.37E-21  2.08E-21  5.67E-22  2.07E-22
    10       5.18E-18  3.69E-18  2.39E-18  1.74E-18  1.31E-18  9.28E-19  7.30E-19  5.65E-19  3.70E-19  2.45E-19
             1.48E-19  6.65E-20  3.30E-20  1.53E-20  5.00E-21  2.02E-21  7.80E-22  2.12E-22  7.75E-23
    11       1.62E-18  1.16E-18  7.61E-19  5.69E-19  4.41E-19  3.34E-19  2.76E-19  2.22E-19  1.50E-19  1.01E-19
             6.12E-20  2.76E-20  1.37E-20  6.33E-21  2.07E-21  8.35E-22  3.23E-22  8.79E-23  3.21E-23
    12       5.06E-19  3.66E-19  2.46E-19  1.90E-19  1.55E-19  1.28E-19  1.13E-19  9.48E-20  6.62E-20  4.48E-20
             2.74E-20  1.24E-20  6.15E-21  2.84E-21  9.29E-22  3.74E-22  1.45E-22  3.94E-23  1.44E-23
    13       1.52E-19  1.11E-19  7.77E-20  6.35E-20  5.62E-20  5.22E-20  4.92E-20  4.33E-20  3.12E-20  2.13E-20
             1.31E-20  5.93E-21  2.95E-21  1.36E-21  4.45E-22  1.80E-22  6.94E-23  1.89E-23  6.89E-24
    14       4.09E-20  3.08E-20  2.31E-20  2.07E-20  2.07E-20  2.24E-20  2.28E-20  2.10E-20  1.55E-20  1.07E-20
             6.63E-21  3.01E-21  1.50E-21  6.92E-22  2.26E-22  9.10E-23  3.52E-23  9.57E-24  3.49E-24
    15       9.10E-21  7.20E-21  6.20E-21  6.56E-21  7.85E-21  1.02E-20  1.12E-20  1.07E-20  8.12E-21  5.64E-21
             3.49E-21  1.58E-21  7.85E-22  3.62E-22  1.18E-22  4.75E-23  1.83E-23  4.98E-24  1.82E-24
    16       1.23E-21  1.12E-21  1.36E-21  1.97E-21  3.06E-21  4.82E-21  5.69E-21  5.65E-21  4.38E-21  3.07E-21
             1.91E-21  8.67E-22  4.32E-22  1.99E-22  6.50E-23  2.62E-23  1.01E-23  2.75E-24  1.00E-24

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     3       7.55E-13  5.34E-13  3.37E-13  2.38E-13  1.68E-13  1.05E-13  7.37E-14  5.10E-14  3.04E-14  1.98E-14
             1.24E-14  6.01E-15  3.20E-15  1.57E-15  5.47E-16  2.28E-16  9.04E-17  2.51E-17  9.23E-18
     4       4.00E-14  2.82E-14  1.78E-14  1.26E-14  8.82E-15  5.47E-15  3.76E-15  2.52E-15  1.40E-15  8.44E-16
             4.78E-16  2.04E-16  9.90E-17  4.51E-17  1.46E-17  5.86E-18  2.26E-18  6.15E-19  2.24E-19
     5       5.45E-15  3.85E-15  2.43E-15  1.71E-15  1.20E-15  7.49E-16  5.15E-16  3.45E-16  1.90E-16  1.13E-16
             6.30E-17  2.60E-17  1.23E-17  5.51E-18  1.75E-18  6.93E-19  2.66E-19  7.17E-20  2.61E-20
     6       1.01E-15  7.11E-16  4.50E-16  3.18E-16  2.24E-16  1.40E-16  9.72E-17  6.57E-17  3.66E-17  2.18E-17
             1.21E-17  4.94E-18  2.33E-18  1.03E-18  3.23E-19  1.28E-19  4.88E-20  1.31E-20  4.77E-21
     7       2.28E-16  1.61E-16  1.02E-16  7.24E-17  5.14E-17  3.26E-17  2.30E-17  1.58E-17  8.93E-18  5.36E-18
             2.97E-18  1.21E-18  5.69E-19  2.51E-19  7.84E-20  3.09E-20  1.18E-20  3.16E-21  1.15E-21
     8       5.96E-17  4.22E-17  2.69E-17  1.91E-17  1.37E-17  8.91E-18  6.40E-18  4.50E-18  2.60E-18  1.58E-18
             8.80E-19  3.59E-19  1.68E-19  7.39E-20  2.30E-20  9.07E-21  3.45E-21  9.27E-22  3.36E-22
     9       1.72E-17  1.22E-17  7.81E-18  5.61E-18  4.09E-18  2.74E-18  2.03E-18  1.47E-18  8.72E-19  5.34E-19
             2.99E-19  1.22E-19  5.73E-20  2.52E-20  7.83E-21  3.08E-21  1.17E-21  3.14E-22  1.14E-22
    10       5.27E-18  3.75E-18  2.42E-18  1.77E-18  1.32E-18  9.24E-19  7.12E-19  5.32E-19  3.26E-19  2.02E-19
             1.14E-19  4.68E-20  2.19E-20  9.61E-21  2.99E-21  1.17E-21  4.46E-22  1.20E-22  4.34E-23
    11       1.66E-18  1.19E-18  7.80E-19  5.82E-19  4.49E-19  3.36E-19  2.72E-19  2.11E-19  1.34E-19  8.40E-20
             4.76E-20  1.96E-20  9.17E-21  4.03E-21  1.25E-21  4.91E-22  1.87E-22  5.01E-23  1.81E-23
    12       5.22E-19  3.77E-19  2.53E-19  1.96E-19  1.59E-19  1.30E-19  1.11E-19  9.05E-20  5.91E-20  3.76E-20
             2.14E-20  8.85E-21  4.14E-21  1.82E-21  5.65E-22  2.22E-22  8.43E-23  2.26E-23  8.19E-24
    13       1.57E-19  1.15E-19  8.03E-20  6.56E-20  5.78E-20  5.29E-20  4.87E-20  4.14E-20  2.79E-20  1.79E-20
             1.03E-20  4.26E-21  2.00E-21  8.77E-22  2.73E-22  1.07E-22  4.06E-23  1.09E-23  3.95E-24
    14       4.23E-20  3.18E-20  2.39E-20  2.14E-20  2.13E-20  2.27E-20  2.26E-20  2.01E-20  1.39E-20  9.06E-21
             5.23E-21  2.17E-21  1.02E-21  4.47E-22  1.39E-22  5.45E-23  2.07E-23  5.54E-24  2.01E-24
    15       9.26E-21  7.34E-21  6.34E-21  6.73E-21  8.05E-21  1.03E-20  1.11E-20  1.03E-20  7.32E-21  4.79E-21
             2.77E-21  1.15E-21  5.39E-22  2.37E-22  7.33E-23  2.88E-23  1.09E-23  2.92E-24  1.06E-24
    16       1.22E-21  1.12E-21  1.37E-21  2.01E-21  3.13E-21  4.89E-21  5.66E-21  5.45E-21  3.97E-21  2.61E-21
             1.52E-21  6.32E-22  2.96E-22  1.30E-22  4.04E-23  1.59E-23  6.02E-24  1.61E-24  5.84E-25


 -----------------------------------------
 PRTF= 8  TRMPRT= (2P)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     3       1.78E-18  1.26E-18  8.02E-19  5.74E-19  4.16E-19  2.82E-19  2.22E-19  1.88E-19  1.71E-19  1.64E-19
             1.49E-19  1.08E-19  7.15E-20  4.11E-20  1.63E-20  7.26E-21  2.99E-21  8.57E-22  3.20E-22

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     3       8.63E-19  6.12E-19  3.90E-19  2.79E-19  2.02E-19  1.37E-19  1.07E-19  9.01E-20  7.92E-20  7.28E-20
             6.25E-20  4.25E-20  2.71E-20  1.51E-20  5.82E-21  2.55E-21  1.04E-21  2.96E-22  1.10E-22



 --------------------------------
 PRTI= 3  TRMPRT= (2P)  SPNPRT= 2

   INDX TE=  1.21E+03  2.42E+03  6.05E+03  1.21E+04  2.42E+04  6.05E+04  1.21E+05  2.42E+05  6.05E+05  1.21E+06
   ---- ---  2.42E+06  6.05E+06  1.21E+07  2.42E+07  6.05E+07  1.21E+08  2.42E+08  6.05E+08  1.21E+09
     1       1.50E-11  1.06E-11  6.69E-12  4.72E-12  3.34E-12  2.10E-12  1.47E-12  1.03E-12  6.24E-13  4.15E-13
             2.64E-13  1.32E-13  7.15E-14  3.55E-14  1.25E-14  5.21E-15  2.07E-15  5.73E-16  2.11E-16
     2       7.96E-12  5.63E-12  3.56E-12  2.51E-12  1.78E-12  1.12E-12  7.85E-13  5.48E-13  3.33E-13  2.22E-13
             1.42E-13  7.13E-14  3.87E-14  1.93E-14  6.79E-15  2.84E-15  1.13E-15  3.14E-16  1.16E-16
     3       6.28E-12  4.44E-12  2.81E-12  1.98E-12  1.40E-12  8.82E-13  6.20E-13  4.33E-13  2.64E-13  1.76E-13
             1.13E-13  5.70E-14  3.11E-14  1.55E-14  5.49E-15  2.31E-15  9.17E-16  2.55E-16  9.39E-17
     4       1.14E-13  8.09E-14  5.12E-14  3.62E-14  2.57E-14  1.63E-14  1.16E-14  8.32E-15  5.46E-15  4.05E-15
             3.07E-15  2.14E-15  1.58E-15  1.09E-15  5.89E-16  3.32E-16  1.72E-16  6.39E-17  2.80E-17
     5       3.26E-14  2.31E-14  1.46E-14  1.03E-14  7.32E-15  4.65E-15  3.32E-15  2.39E-15  1.58E-15  1.19E-15
             9.14E-16  6.55E-16  4.93E-16  3.47E-16  1.90E-16  1.08E-16  5.61E-17  2.10E-17  9.21E-18
     6       5.49E-16  3.88E-16  2.46E-16  1.74E-16  1.23E-16  7.78E-17  5.51E-17  3.91E-17  2.49E-17  1.75E-17
             1.21E-17  6.82E-18  4.03E-18  2.16E-18  8.16E-19  3.55E-19  1.44E-19  4.10E-20  1.52E-20
    12       2.29E-12  1.62E-12  1.02E-12  7.23E-13  5.12E-13  3.25E-13  2.30E-13  1.64E-13  1.05E-13  7.52E-14
             5.37E-14  3.37E-14  2.28E-14  1.47E-14  7.37E-15  4.01E-15  2.02E-15  7.38E-16  3.22E-16
    13       8.97E-14  6.34E-14  4.01E-14  2.83E-14  2.00E-14  1.26E-14  8.84E-15  6.16E-15  3.73E-15  2.47E-15
             1.57E-15  7.78E-16  4.19E-16  2.08E-16  7.30E-17  3.06E-17  1.21E-17  3.37E-18  1.24E-18
    14       7.41E-13  5.24E-13  3.31E-13  2.34E-13  1.66E-13  1.05E-13  7.46E-14  5.32E-14  3.41E-14  2.45E-14
             1.76E-14  1.11E-14  7.54E-15  4.86E-15  2.45E-15  1.33E-15  6.73E-16  2.46E-16  1.07E-16
    15       1.53E-13  1.08E-13  6.83E-14  4.82E-14  3.41E-14  2.15E-14  1.51E-14  1.06E-14  6.46E-15  4.32E-15
             2.77E-15  1.39E-15  7.57E-16  3.78E-16  1.34E-16  5.62E-17  2.24E-17  6.23E-18  2.30E-18
    16       2.20E-13  1.55E-13  9.82E-14  6.94E-14  4.90E-14  3.09E-14  2.17E-14  1.52E-14  9.29E-15  6.22E-15
             3.99E-15  2.01E-15  1.09E-15  5.46E-16  1.93E-16  8.12E-17  3.23E-17  9.00E-18  3.32E-18
    19       1.05E-12  7.41E-13  4.68E-13  3.31E-13  2.34E-13  1.48E-13  1.04E-13  7.29E-14  4.49E-14  3.02E-14
             1.95E-14  9.95E-15  5.45E-15  2.74E-15  9.73E-16  4.10E-16  1.63E-16  4.56E-17  1.68E-17
    20       4.97E-12  3.51E-12  2.22E-12  1.57E-12  1.11E-12  7.00E-13  4.93E-13  3.46E-13  2.13E-13  1.44E-13
             9.31E-14  4.75E-14  2.60E-14  1.31E-14  4.66E-15  1.96E-15  7.83E-16  2.18E-16  8.05E-17
    21       9.18E-13  6.49E-13  4.10E-13  2.90E-13  2.05E-13  1.29E-13  9.12E-14  6.40E-14  3.94E-14  2.66E-14
             1.72E-14  8.80E-15  4.83E-15  2.43E-15  8.65E-16  3.64E-16  1.45E-16  4.06E-17  1.50E-17
    22       1.02E-12  7.19E-13  4.55E-13  3.21E-13  2.27E-13  1.43E-13  1.01E-13  7.10E-14  4.38E-14  2.96E-14
             1.92E-14  9.81E-15  5.39E-15  2.71E-15  9.66E-16  4.08E-16  1.63E-16  4.54E-17  1.67E-17
    23       8.79E-13  6.21E-13  3.93E-13  2.78E-13  1.96E-13  1.24E-13  8.73E-14  6.13E-14  3.78E-14  2.56E-14
             1.66E-14  8.48E-15  4.66E-15  2.35E-15  8.35E-16  3.52E-16  1.40E-16  3.92E-17  1.45E-17
    25       1.97E-12  1.39E-12  8.79E-13  6.21E-13  4.39E-13  2.78E-13  1.96E-13  1.38E-13  8.53E-14  5.79E-14
             3.78E-14  1.95E-14  1.07E-14  5.42E-15  1.94E-15  8.18E-16  3.27E-16  9.12E-17  3.37E-17
    26       8.28E-14  5.85E-14  3.69E-14  2.60E-14  1.82E-14  1.13E-14  7.67E-15  5.08E-15  2.73E-15  1.57E-15
             8.34E-16  3.16E-16  1.38E-16  5.66E-17  1.61E-17  5.98E-18  2.17E-18  5.60E-19  1.99E-19
    27       6.06E-13  4.28E-13  2.71E-13  1.92E-13  1.35E-13  8.56E-14  6.05E-14  4.26E-14  2.66E-14  1.81E-14
             1.19E-14  6.17E-15  3.42E-15  1.74E-15  6.23E-16  2.64E-16  1.05E-16  2.94E-17  1.09E-17
    28       4.01E-13  2.83E-13  1.79E-13  1.26E-13  8.83E-14  5.46E-14  3.73E-14  2.48E-14  1.34E-14  7.79E-15
             4.17E-15  1.59E-15  7.02E-16  2.89E-16  8.24E-17  3.06E-17  1.11E-17  2.88E-18  1.02E-18
    29       2.77E-13  1.96E-13  1.24E-13  8.76E-14  6.20E-14  3.93E-14  2.78E-14  1.97E-14  1.23E-14  8.50E-15
             5.63E-15  2.96E-15  1.66E-15  8.46E-16  3.05E-16  1.29E-16  5.18E-17  1.45E-17  5.36E-18
    33       4.24E-14  3.00E-14  1.89E-14  1.33E-14  9.35E-15  5.79E-15  3.96E-15  2.63E-15  1.43E-15  8.31E-16
             4.46E-16  1.71E-16  7.54E-17  3.11E-17  8.88E-18  3.30E-18  1.20E-18  3.10E-19  1.10E-19
    34       3.48E-14  2.46E-14  1.55E-14  1.09E-14  7.67E-15  4.75E-15  3.25E-15  2.16E-15  1.17E-15  6.83E-16
             3.67E-16  1.41E-16  6.22E-17  2.56E-17  7.33E-18  2.73E-18  9.93E-19  2.56E-19  9.12E-20
    35       5.36E-13  3.79E-13  2.39E-13  1.68E-13  1.18E-13  7.32E-14  5.00E-14  3.33E-14  1.81E-14  1.06E-14
             5.67E-15  2.18E-15  9.63E-16  3.97E-16  1.14E-16  4.23E-17  1.54E-17  3.97E-18  1.41E-18
    36       1.63E-13  1.15E-13  7.28E-14  5.13E-14  3.60E-14  2.23E-14  1.52E-14  1.01E-14  5.51E-15  3.22E-15
             1.73E-15  6.65E-16  2.93E-16  1.21E-16  3.46E-17  1.29E-17  4.69E-18  1.21E-18  4.31E-19
    38       4.39E-12  3.10E-12  1.95E-12  1.38E-12  9.67E-13  5.99E-13  4.10E-13  2.73E-13  1.49E-13  8.72E-14
             4.70E-14  1.82E-14  8.04E-15  3.32E-15  9.52E-16  3.55E-16  1.29E-16  3.33E-17  1.19E-17
    39       3.10E-13  2.19E-13  1.38E-13  9.73E-14  6.83E-14  4.23E-14  2.90E-14  1.93E-14  1.05E-14  6.17E-15
             3.33E-15  1.29E-15  5.70E-16  2.35E-16  6.75E-17  2.51E-17  9.16E-18  2.36E-18  8.41E-19
    40       1.86E-12  1.32E-12  8.31E-13  5.86E-13  4.11E-13  2.55E-13  1.74E-13  1.16E-13  6.34E-14  3.72E-14
             2.00E-14  7.75E-15  3.43E-15  1.42E-15  4.06E-16  1.51E-16  5.51E-17  1.42E-17  5.07E-18
    41       3.19E-12  2.25E-12  1.42E-12  1.00E-12  7.03E-13  4.36E-13  2.98E-13  1.99E-13  1.09E-13  6.38E-14
             3.45E-14  1.34E-14  5.93E-15  2.45E-15  7.03E-16  2.62E-16  9.55E-17  2.46E-17  8.78E-18
    42       5.86E-13  4.14E-13  2.61E-13  1.84E-13  1.29E-13  8.02E-14  5.49E-14  3.67E-14  2.01E-14  1.18E-14
             6.39E-15  2.48E-15  1.10E-15  4.56E-16  1.31E-16  4.88E-17  1.78E-17  4.59E-18  1.63E-18
    43       1.19E-12  8.39E-13  5.30E-13  3.73E-13  2.62E-13  1.63E-13  1.11E-13  7.44E-14  4.08E-14  2.40E-14
             1.30E-14  5.05E-15  2.25E-15  9.30E-16  2.67E-16  9.96E-17  3.63E-17  9.37E-18  3.34E-18
    44       5.62E-13  3.97E-13  2.51E-13  1.77E-13  1.24E-13  7.71E-14  5.29E-14  3.54E-14  1.95E-14  1.15E-14
             6.27E-15  2.45E-15  1.09E-15  4.53E-16  1.30E-16  4.87E-17  1.78E-17  4.59E-18  1.63E-18
    48       5.93E-15  4.19E-15  2.65E-15  1.87E-15  1.32E-15  8.26E-16  5.76E-16  3.97E-16  2.36E-16  1.53E-16
             9.52E-17  4.62E-17  2.45E-17  1.21E-17  4.21E-18  1.76E-18  6.96E-19  1.93E-19  7.11E-20
    52       8.59E-15  6.07E-15  3.83E-15  2.69E-15  1.88E-15  1.16E-15  7.82E-16  5.11E-16  2.69E-16  1.52E-16
             7.94E-17  2.95E-17  1.28E-17  5.20E-18  1.47E-18  5.45E-19  1.98E-19  5.10E-20  1.81E-20
    53       9.17E-13  6.49E-13  4.10E-13  2.90E-13  2.06E-13  1.30E-13  9.27E-14  6.60E-14  4.24E-14  3.03E-14
             2.16E-14  1.34E-14  9.03E-15  5.77E-15  2.88E-15  1.56E-15  7.87E-16  2.87E-16  1.25E-16
    55       1.73E-17  1.22E-17  7.66E-18  5.36E-18  3.71E-18  2.22E-18  1.44E-18  8.81E-19  4.07E-19  2.03E-19
             9.25E-20  2.90E-20  1.12E-20  4.20E-21  1.10E-21  3.96E-22  1.41E-22  3.58E-23  1.27E-23
    56       1.52E-14  1.07E-14  6.78E-15  4.79E-15  3.38E-15  2.13E-15  1.50E-15  1.05E-15  6.39E-16  4.27E-16
             2.73E-16  1.37E-16  7.42E-17  3.70E-17  1.31E-17  5.50E-18  2.19E-18  6.09E-19  2.24E-19
    57       1.40E-14  9.93E-15  6.28E-15  4.44E-15  3.13E-15  1.98E-15  1.39E-15  9.70E-16  5.92E-16  3.95E-16
             2.52E-16  1.27E-16  6.87E-17  3.43E-17  1.21E-17  5.09E-18  2.03E-18  5.64E-19  2.08E-19
    58       3.00E-13  2.12E-13  1.34E-13  9.51E-14  6.73E-14  4.27E-14  3.04E-14  2.17E-14  1.39E-14  1.00E-14
             7.13E-15  4.45E-15  3.00E-15  1.92E-15  9.59E-16  5.20E-16  2.62E-16  9.56E-17  4.16E-17
    61       3.39E-15  2.40E-15  1.52E-15  1.07E-15  7.57E-16  4.78E-16  3.36E-16  2.36E-16  1.45E-16  9.72E-17
             6.24E-17  3.16E-17  1.72E-17  8.61E-18  3.05E-18  1.28E-18  5.11E-19  1.42E-19  5.25E-20
    62       5.58E-14  3.94E-14  2.49E-14  1.76E-14  1.25E-14  7.87E-15  5.55E-15  3.90E-15  2.40E-15  1.62E-15
             1.05E-15  5.31E-16  2.90E-16  1.46E-16  5.17E-17  2.18E-17  8.67E-18  2.42E-18  8.91E-19
    63       4.12E-13  2.91E-13  1.84E-13  1.30E-13  9.21E-14  5.82E-14  4.11E-14  2.90E-14  1.80E-14  1.22E-14
             7.91E-15  4.05E-15  2.22E-15  1.12E-15  3.97E-16  1.68E-16  6.68E-17  1.86E-17  6.87E-18
    64       2.03E-12  1.44E-12  9.09E-13  6.42E-13  4.54E-13  2.87E-13  2.03E-13  1.43E-13  8.88E-14  6.02E-14
             3.92E-14  2.00E-14  1.10E-14  5.54E-15  1.97E-15  8.31E-16  3.32E-16  9.25E-17  3.41E-17
    65       3.94E-13  2.78E-13  1.76E-13  1.25E-13  8.81E-14  5.57E-14  3.94E-14  2.78E-14  1.72E-14  1.17E-14
             7.62E-15  3.90E-15  2.14E-15  1.08E-15  3.85E-16  1.62E-16  6.47E-17  1.80E-17  6.66E-18
    66       1.19E-12  8.39E-13  5.31E-13  3.75E-13  2.65E-13  1.68E-13  1.19E-13  8.39E-14  5.22E-14  3.55E-14
             2.32E-14  1.19E-14  6.55E-15  3.30E-15  1.18E-15  4.97E-16  1.98E-16  5.53E-17  2.04E-17
    67       6.01E-13  4.25E-13  2.69E-13  1.90E-13  1.35E-13  8.52E-14  6.03E-14  4.26E-14  2.66E-14  1.81E-14
             1.18E-14  6.10E-15  3.36E-15  1.70E-15  6.05E-16  2.55E-16  1.02E-16  2.85E-17  1.05E-17
    69       4.23E-14  2.99E-14  1.89E-14  1.33E-14  9.32E-15  5.76E-15  3.92E-15  2.60E-15  1.40E-15  8.09E-16
             4.31E-16  1.64E-16  7.21E-17  2.96E-17  8.44E-18  3.14E-18  1.14E-18  2.94E-19  1.05E-19
    72       4.31E-16  3.04E-16  1.92E-16  1.35E-16  9.48E-17  5.86E-17  4.00E-17  2.65E-17  1.43E-17  8.29E-18
             4.42E-18  1.69E-18  7.42E-19  3.05E-19  8.70E-20  3.24E-20  1.18E-20  3.04E-21  1.08E-21
