SEQ='C '     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  89332695.2   NPRNTI= 5   NPRNTF=15
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             1.01E-15  2.71E-16  9.75E-17  3.48E-17  8.86E-18  3.14E-18  1.11E-18  2.81E-19  9.94E-20
    29       2.22E-13  1.57E-13  9.92E-14  7.01E-14  4.95E-14  3.12E-14  2.19E-14  1.53E-14  9.44E-15  6.46E-15
             4.36E-15  2.51E-15  1.59E-15  9.56E-16  4.44E-16  2.30E-16  1.11E-16  3.88E-17  1.65E-17
    30       8.24E-13  5.83E-13  3.68E-13  2.60E-13  1.83E-13  1.15E-13  8.03E-14  5.55E-14  3.29E-14  2.13E-14
             1.31E-14  6.23E-15  3.24E-15  1.55E-15  5.23E-16  2.14E-16  8.35E-17  2.28E-17  8.35E-18
    31       1.54E-12  1.09E-12  6.85E-13  4.82E-13  3.38E-13  2.09E-13  1.42E-13  9.40E-14  5.04E-14  2.90E-14
             1.53E-14  5.75E-15  2.49E-15  1.01E-15  2.85E-16  1.05E-16  3.81E-17  9.80E-18  3.48E-18
    32       2.04E-12  1.44E-12  9.05E-13  6.34E-13  4.41E-13  2.65E-13  1.74E-13  1.08E-13  5.13E-14  2.62E-14
             1.21E-14  3.86E-15  1.51E-15  5.66E-16  1.49E-16  5.35E-17  1.90E-17  4.84E-18  1.71E-18
    33       2.22E-12  1.56E-12  9.79E-13  6.82E-13  4.68E-13  2.72E-13  1.70E-13  9.86E-14  4.14E-14  1.91E-14
             8.08E-15  2.34E-15  8.72E-16  3.17E-16  8.17E-17  2.91E-17  1.03E-17  2.61E-18  9.24E-19
    34       1.89E-12  1.33E-12  8.28E-13  5.71E-13  3.84E-13  2.13E-13  1.26E-13  6.81E-14  2.57E-14  1.10E-14
             4.37E-15  1.20E-15  4.38E-16  1.57E-16  4.02E-17  1.43E-17  5.05E-18  1.28E-18  4.53E-19
    35       1.11E-12  7.76E-13  4.79E-13  3.26E-13  2.14E-13  1.13E-13  6.29E-14  3.16E-14  1.09E-14  4.41E-15
             1.69E-15  4.51E-16  1.62E-16  5.80E-17  1.48E-17  5.23E-18  1.85E-18  4.68E-19  1.66E-19
    36       3.35E-13  2.34E-13  1.43E-13  9.57E-14  6.12E-14  3.04E-14  1.59E-14  7.53E-15  2.41E-15  9.41E-16
             3.52E-16  9.21E-17  3.30E-17  1.17E-17  2.98E-18  1.05E-18  3.73E-19  9.44E-20  3.34E-20
    37       1.63E-13  1.15E-13  7.26E-14  5.13E-14  3.62E-14  2.27E-14  1.59E-14  1.11E-14  6.77E-15  4.60E-15
             3.09E-15  1.77E-15  1.12E-15  6.71E-16  3.11E-16  1.61E-16  7.78E-17  2.72E-17  1.15E-17
    38       6.04E-13  4.27E-13  2.70E-13  1.90E-13  1.34E-13  8.39E-14  5.84E-14  4.01E-14  2.37E-14  1.53E-14
             9.36E-15  4.42E-15  2.29E-15  1.10E-15  3.70E-16  1.51E-16  5.89E-17  1.61E-17  5.89E-18
    39       1.14E-12  8.04E-13  5.07E-13  3.57E-13  2.50E-13  1.54E-13  1.05E-13  6.89E-14  3.68E-14  2.11E-14
             1.11E-14  4.16E-15  1.80E-15  7.30E-16  2.05E-16  7.58E-17  2.75E-17  7.06E-18  2.51E-18
    40       1.55E-12  1.09E-12  6.86E-13  4.81E-13  3.34E-13  2.01E-13  1.32E-13  8.16E-14  3.86E-14  1.96E-14
             9.07E-15  2.88E-15  1.13E-15  4.22E-16  1.11E-16  3.99E-17  1.42E-17  3.61E-18  1.28E-18
    41       1.79E-12  1.26E-12  7.89E-13  5.49E-13  3.76E-13  2.18E-13  1.37E-13  7.91E-14  3.32E-14  1.53E-14
             6.46E-15  1.87E-15  6.96E-16  2.53E-16  6.52E-17  2.32E-17  8.23E-18  2.09E-18  7.38E-19
    42       1.72E-12  1.21E-12  7.52E-13  5.18E-13  3.49E-13  1.94E-13  1.15E-13  6.17E-14  2.33E-14  9.96E-15
             3.96E-15  1.09E-15  3.97E-16  1.43E-16  3.64E-17  1.29E-17  4.57E-18  1.16E-18  4.10E-19
    43       1.27E-12  8.92E-13  5.51E-13  3.74E-13  2.46E-13  1.30E-13  7.23E-14  3.63E-14  1.25E-14  5.07E-15
             1.94E-15  5.18E-16  1.86E-16  6.66E-17  1.69E-17  6.00E-18  2.12E-18  5.37E-19  1.90E-19
    44       6.47E-13  4.52E-13  2.76E-13  1.85E-13  1.18E-13  5.86E-14  3.08E-14  1.46E-14  4.66E-15  1.82E-15
             6.79E-16  1.78E-16  6.37E-17  2.27E-17  5.76E-18  2.04E-18  7.21E-19  1.82E-19  6.45E-20
    45       1.70E-13  1.18E-13  7.13E-14  4.68E-14  2.90E-14  1.35E-14  6.72E-15  3.01E-15  9.13E-16  3.47E-16
             1.27E-16  3.30E-17  1.18E-17  4.18E-18  1.06E-18  3.75E-19  1.33E-19  3.36E-20  1.19E-20
    46       1.23E-13  8.72E-14  5.51E-14  3.89E-14  2.74E-14  1.72E-14  1.20E-14  8.28E-15  5.02E-15  3.40E-15
             2.27E-15  1.29E-15  8.13E-16  4.88E-16  2.26E-16  1.17E-16  5.65E-17  1.97E-17  8.36E-18
    47       4.58E-13  3.23E-13  2.04E-13  1.44E-13  1.01E-13  6.32E-14  4.38E-14  3.00E-14  1.76E-14  1.13E-14
             6.89E-15  3.25E-15  1.68E-15  8.02E-16  2.70E-16  1.10E-16  4.31E-17  1.18E-17  4.30E-18
    48       8.68E-13  6.13E-13  3.87E-13  2.72E-13  1.90E-13  1.17E-13  7.92E-14  5.20E-14  2.76E-14  1.58E-14
             8.29E-15  3.10E-15  1.34E-15  5.42E-16  1.52E-16  5.63E-17  2.04E-17  5.24E-18  1.86E-18
    49       1.20E-12  8.46E-13  5.32E-13  3.73E-13  2.59E-13  1.55E-13  1.01E-13  6.28E-14  2.95E-14  1.50E-14
             6.92E-15  2.20E-15  8.58E-16  3.22E-16  8.47E-17  3.04E-17  1.08E-17  2.75E-18  9.74E-19
    50       1.44E-12  1.01E-12  6.35E-13  4.42E-13  3.03E-13  1.76E-13  1.10E-13  6.34E-14  2.65E-14  1.22E-14
             5.16E-15  1.49E-15  5.55E-16  2.02E-16  5.20E-17  1.85E-17  6.56E-18  1.66E-18  5.89E-19
    51       1.49E-12  1.05E-12  6.53E-13  4.50E-13  3.03E-13  1.68E-13  9.94E-14  5.35E-14  2.01E-14  8.62E-15
             3.43E-15  9.41E-16  3.43E-16  1.23E-16  3.15E-17  1.12E-17  3.95E-18  1.00E-18  3.54E-19
    52       1.27E-12  8.90E-13  5.49E-13  3.74E-13  2.46E-13  1.29E-13  7.20E-14  3.62E-14  1.25E-14  5.05E-15
             1.93E-15  5.15E-16  1.86E-16  6.62E-17  1.69E-17  5.97E-18  2.11E-18  5.35E-19  1.89E-19
    53       8.31E-13  5.81E-13  3.55E-13  2.37E-13  1.52E-13  7.53E-14  3.96E-14  1.87E-14  5.99E-15  2.34E-15
             8.72E-16  2.29E-16  8.18E-17  2.91E-17  7.39E-18  2.62E-18  9.25E-19  2.34E-19  8.28E-20
    54       3.74E-13  2.60E-13  1.57E-13  1.03E-13  6.38E-14  2.98E-14  1.48E-14  6.62E-15  2.01E-15  7.63E-16
             2.80E-16  7.27E-17  2.59E-17  9.20E-18  2.33E-18  8.26E-19  2.92E-19  7.39E-20  2.61E-20
    55       8.69E-14  6.01E-14  3.57E-14  2.29E-14  1.37E-14  6.01E-15  2.84E-15  1.22E-15  3.54E-16  1.32E-16
             4.80E-17  1.24E-17  4.40E-18  1.56E-18  3.95E-19  1.40E-19  4.94E-20  1.25E-20  4.42E-21

   INREP
   -----
     2       3.72E-11  2.63E-11  1.66E-11  1.17E-11  8.29E-12  5.22E-12  3.66E-12  2.55E-12  1.55E-12  1.03E-12
             6.64E-13  3.40E-13  1.91E-13  1.00E-13  3.92E-14  1.81E-14  7.96E-15  2.53E-15  1.02E-15
     3       1.73E-11  1.22E-11  7.70E-12  5.44E-12  3.83E-12  2.40E-12  1.67E-12  1.14E-12  6.70E-13  4.30E-13
             2.64E-13  1.28E-13  7.05E-14  3.68E-14  1.46E-14  6.83E-15  3.07E-15  1.00E-15  4.09E-16
     4       1.58E-11  1.12E-11  7.06E-12  4.97E-12  3.49E-12  2.15E-12  1.47E-12  9.75E-13  5.35E-13  3.21E-13
             1.83E-13  8.06E-14  4.13E-14  2.03E-14  7.53E-15  3.41E-15  1.49E-15  4.71E-16  1.90E-16
     5       1.47E-11  1.04E-11  6.53E-12  4.58E-12  3.20E-12  1.95E-12  1.31E-12  8.46E-13  4.42E-13  2.54E-13
             1.38E-13  5.74E-14  2.81E-14  1.33E-14  4.72E-15  2.08E-15  8.86E-16  2.74E-16  1.09E-16
     6       1.35E-11  9.50E-12  5.97E-12  4.18E-12  2.91E-12  1.75E-12  1.16E-12  7.31E-13  3.68E-13  2.05E-13
             1.08E-13  4.32E-14  2.06E-14  9.47E-15  3.25E-15  1.40E-15  5.85E-16  1.78E-16  7.01E-17
     7       1.16E-11  8.19E-12  5.14E-12  3.59E-12  2.48E-12  1.47E-12  9.52E-13  5.88E-13  2.85E-13  1.54E-13
             7.91E-14  3.06E-14  1.43E-14  6.47E-15  2.18E-15  9.30E-16  3.86E-16  1.17E-16  4.58E-17
     8       1.02E-11  7.17E-12  4.49E-12  3.12E-12  2.14E-12  1.25E-12  7.94E-13  4.79E-13  2.25E-13  1.18E-13
             5.93E-14  2.24E-14  1.03E-14  4.60E-15  1.53E-15  6.47E-16  2.67E-16  8.01E-17  3.14E-17
     9       9.05E-12  6.37E-12  3.97E-12  2.75E-12  1.87E-12  1.08E-12  6.72E-13  3.97E-13  1.80E-13  9.30E-14
             4.57E-14  1.68E-14  7.65E-15  3.39E-15  1.11E-15  4.68E-16  1.93E-16  5.75E-17  2.25E-17
    10       8.14E-12  5.73E-12  3.56E-12  2.46E-12  1.66E-12  9.37E-13  5.75E-13  3.33E-13  1.47E-13  7.45E-14
             3.60E-14  1.30E-14  5.85E-15  2.57E-15  8.37E-16  3.50E-16  1.43E-16  4.27E-17  1.66E-17
    11       7.40E-12  5.20E-12  3.23E-12  2.21E-12  1.48E-12  8.24E-13  4.97E-13  2.83E-13  1.22E-13  6.07E-14
             2.89E-14  1.03E-14  4.59E-15  2.00E-15  6.46E-16  2.69E-16  1.10E-16  3.26E-17  1.27E-17
    12       6.79E-12  4.76E-12  2.94E-12  2.01E-12  1.33E-12  7.29E-13  4.34E-13  2.42E-13  1.02E-13  5.02E-14
             2.36E-14  8.31E-15  3.66E-15  1.59E-15  5.10E-16  2.11E-16  8.61E-17  2.54E-17  9.89E-18
    13       6.26E-12  4.39E-12  2.70E-12  1.83E-12  1.21E-12  6.50E-13  3.81E-13  2.10E-13  8.68E-14  4.20E-14
             1.96E-14  6.80E-15  2.98E-15  1.28E-15  4.10E-16  1.69E-16  6.88E-17  2.03E-17  7.86E-18
    14       5.81E-12  4.07E-12  2.49E-12  1.68E-12  1.10E-12  5.83E-13  3.37E-13  1.83E-13  7.44E-14  3.56E-14
             1.64E-14  5.64E-15  2.46E-15  1.05E-15  3.34E-16  1.38E-16  5.58E-17  1.64E-17  6.36E-18
    15       5.45E-12  3.80E-12  2.32E-12  1.56E-12  1.01E-12  5.27E-13  3.00E-13  1.61E-13  6.44E-14  3.05E-14
             1.39E-14  4.74E-15  2.05E-15  8.75E-16  2.77E-16  1.14E-16  4.60E-17  1.35E-17  5.21E-18
    16       5.11E-12  3.56E-12  2.17E-12  1.45E-12  9.30E-13  4.78E-13  2.69E-13  1.42E-13  5.60E-14  2.62E-14
             1.19E-14  4.02E-15  1.73E-15  7.35E-16  2.32E-16  9.50E-17  3.83E-17  1.12E-17  4.33E-18
    17       4.53E-12  3.15E-12  1.90E-12  1.25E-12  7.90E-13  3.95E-13  2.17E-13  1.12E-13  4.31E-14  1.99E-14
             8.90E-15  2.97E-15  1.27E-15  5.35E-16  1.67E-16  6.83E-17  2.75E-17  8.01E-18  3.07E-18
    18       4.07E-12  2.82E-12  1.68E-12  1.09E-12  6.81E-13  3.32E-13  1.79E-13  9.06E-14  3.41E-14  1.55E-14
             6.87E-15  2.26E-15  9.60E-16  4.02E-16  1.25E-16  5.09E-17  2.04E-17  5.93E-18  2.27E-18
    19       3.69E-12  2.54E-12  1.50E-12  9.67E-13  5.92E-13  2.81E-13  1.49E-13  7.43E-14  2.75E-14  1.24E-14
             5.42E-15  1.77E-15  7.46E-16  3.11E-16  9.62E-17  3.90E-17  1.56E-17  4.53E-18  1.74E-18
    20       3.22E-12  2.20E-12  1.28E-12  8.12E-13  4.86E-13  2.24E-13  1.16E-13  5.66E-14  2.05E-14  9.09E-15
             3.94E-15  1.27E-15  5.30E-16  2.20E-16  6.75E-17  2.73E-17  1.09E-17  3.15E-18  1.21E-18
    21       2.75E-12  1.86E-12  1.06E-12  6.57E-13  3.83E-13  1.70E-13  8.58E-14  4.10E-14  1.44E-14  6.32E-15
             2.70E-15  8.59E-16  3.56E-16  1.47E-16  4.47E-17  1.80E-17  7.15E-18  2.06E-18  7.88E-19
    22       2.23E-12  1.49E-12  8.25E-13  4.95E-13  2.78E-13  1.18E-13  5.77E-14  2.68E-14  9.19E-15  3.95E-15
             1.67E-15  5.22E-16  2.15E-16  8.76E-17  2.65E-17  1.06E-17  4.20E-18  1.20E-18  4.60E-19
    23       1.98E-12  1.31E-12  7.07E-13  4.16E-13  2.29E-13  9.49E-14  4.56E-14  2.09E-14  7.06E-15  3.01E-15
             1.26E-15  3.91E-16  1.60E-16  6.51E-17  1.96E-17  7.82E-18  3.09E-18  8.84E-19  3.37E-19
    24       1.68E-12  1.09E-12  5.73E-13  3.28E-13  1.76E-13  7.06E-14  3.32E-14  1.50E-14  4.96E-15  2.09E-15
             8.68E-16  2.67E-16  1.09E-16  4.39E-17  1.31E-17  5.23E-18  2.06E-18  5.87E-19  2.23E-19
    25       1.52E-12  9.76E-13  5.03E-13  2.84E-13  1.50E-13  5.89E-14  2.74E-14  1.22E-14  4.01E-15  1.68E-15
             6.94E-16  2.12E-16  8.60E-17  3.47E-17  1.04E-17  4.11E-18  1.61E-18  4.60E-19  1.75E-19
    26       1.32E-12  8.34E-13  4.19E-13  2.31E-13  1.19E-13  4.58E-14  2.10E-14  9.25E-15  3.00E-15  1.25E-15
             5.11E-16  1.55E-16  6.27E-17  2.52E-17  7.49E-18  2.96E-18  1.16E-18  3.31E-19  1.25E-19
    27       1.15E-12  7.20E-13  3.53E-13  1.91E-13  9.70E-14  3.64E-14  1.65E-14  7.19E-15  2.30E-15  9.52E-16
             3.89E-16  1.17E-16  4.72E-17  1.89E-17  5.60E-18  2.21E-18  8.66E-19  2.46E-19  9.31E-20
    28       9.64E-13  5.88E-13  2.79E-13  1.47E-13  7.29E-14  2.67E-14  1.19E-14  5.12E-15  1.62E-15  6.64E-16
             2.69E-16  8.08E-17  3.23E-17  1.29E-17  3.80E-18  1.50E-18  5.85E-19  1.65E-19  6.25E-20
    29       7.89E-13  4.70E-13  2.14E-13  1.10E-13  5.34E-14  1.90E-14  8.35E-15  3.55E-15  1.11E-15  4.52E-16
             1.82E-16  5.42E-17  2.16E-17  8.58E-18  2.52E-18  9.90E-19  3.86E-19  1.09E-19  4.12E-20
    30       5.80E-13  3.32E-13  1.44E-13  7.14E-14  3.35E-14  1.16E-14  4.98E-15  2.08E-15  6.41E-16  2.58E-16
             1.03E-16  3.04E-17  1.21E-17  4.76E-18  1.39E-18  5.44E-19  2.11E-19  5.95E-20  2.25E-20
    31       4.67E-13  2.61E-13  1.09E-13  5.29E-14  2.44E-14  8.26E-15  3.51E-15  1.46E-15  4.43E-16  1.78E-16
             7.06E-17  2.07E-17  8.17E-18  3.22E-18  9.36E-19  3.66E-19  1.42E-19  3.98E-20  1.50E-20
    32       3.38E-13  1.82E-13  7.29E-14  3.43E-14  1.54E-14  5.09E-15  2.13E-15  8.74E-16  2.63E-16  1.05E-16
             4.13E-17  1.20E-17  4.72E-18  1.85E-18  5.36E-19  2.09E-19  8.07E-20  2.26E-20  8.49E-21
    33       2.63E-13  1.37E-13  5.33E-14  2.46E-14  1.09E-14  3.53E-15  1.47E-15  5.97E-16  1.78E-16  7.04E-17
             2.77E-17  8.03E-18  3.14E-18  1.23E-18  3.54E-19  1.38E-19  5.31E-20  1.48E-20  5.56E-21
    34       1.78E-13  8.99E-14  3.35E-14  1.50E-14  6.52E-15  2.07E-15  8.49E-16  3.42E-16  1.01E-16  3.97E-17
             1.55E-17  4.47E-18  1.74E-18  6.78E-19  1.95E-19  7.54E-20  2.90E-20  8.10E-21  3.04E-21
    35       1.31E-13  6.41E-14  2.32E-14  1.02E-14  4.38E-15  1.37E-15  5.56E-16  2.23E-16  6.52E-17  2.55E-17
             9.94E-18  2.85E-18  1.11E-18  4.30E-19  1.23E-19  4.75E-20  1.83E-20  5.08E-21  1.91E-21
    36       7.95E-14  3.76E-14  1.31E-14  5.63E-15  2.36E-15  7.26E-16  2.91E-16  1.16E-16  3.35E-17  1.30E-17
             5.05E-18  1.44E-18  5.56E-19  2.15E-19  6.13E-20  2.36E-20  9.05E-21  2.51E-21  9.38E-22
    37       5.63E-14  2.60E-14  8.83E-15  3.76E-15  1.56E-15  4.73E-16  1.89E-16  7.44E-17  2.15E-17  8.31E-18
             3.21E-18  9.11E-19  3.51E-19  1.36E-19  3.85E-20  1.48E-20  5.66E-21  1.57E-21  5.84E-22
    38       3.29E-14  1.48E-14  4.86E-15  2.03E-15  8.31E-16  2.49E-16  9.82E-17  3.84E-17  1.10E-17  4.24E-18
             1.63E-18  4.60E-19  1.77E-19  6.80E-20  1.92E-20  7.38E-21  2.81E-21  7.78E-22  2.91E-22
    39       2.21E-14  9.76E-15  3.15E-15  1.30E-15  5.27E-16  1.56E-16  6.15E-17  2.39E-17  6.81E-18  2.62E-18
             1.00E-18  2.82E-19  1.08E-19  4.15E-20  1.17E-20  4.48E-21  1.71E-21  4.71E-22  1.76E-22
    40       1.17E-14  5.02E-15  1.58E-15  6.43E-16  2.58E-16  7.55E-17  2.94E-17  1.14E-17  3.22E-18  1.23E-18
             4.71E-19  1.32E-19  5.03E-20  1.93E-20  5.41E-21  2.07E-21  7.85E-22  2.16E-22  8.02E-23
    41       8.10E-15  3.45E-15  1.07E-15  4.34E-16  1.73E-16  5.04E-17  1.96E-17  7.56E-18  2.13E-18  8.13E-19
             3.10E-19  8.66E-20  3.30E-20  1.26E-20  3.54E-21  1.35E-21  5.12E-22  1.40E-22  5.21E-23
    42       4.74E-15  1.99E-15  6.13E-16  2.46E-16  9.75E-17  2.82E-17  1.09E-17  4.20E-18  1.18E-18  4.49E-19
             1.71E-19  4.76E-20  1.81E-20  6.91E-21  1.93E-21  7.36E-22  2.79E-22  7.66E-23  2.85E-23

                                                                                     --------------------------
                                                                                     PRTF= 4  LVLPRT= (4P  1.5)
   ILREP
   -----
     4       3.30E-13  2.34E-13  1.48E-13  1.04E-13  7.39E-14  4.68E-14  3.32E-14  2.36E-14  1.51E-14  1.07E-14
             7.60E-15  4.64E-15  3.04E-15  1.88E-15  8.95E-16  4.68E-16  2.28E-16  8.03E-17  3.42E-17
     5       4.57E-12  3.23E-12  2.04E-12  1.44E-12  1.02E-12  6.42E-13  4.51E-13  3.14E-13  1.90E-13  1.26E-13
             7.92E-14  3.86E-14  2.04E-14  9.87E-15  3.36E-15  1.38E-15  5.41E-16  1.48E-16  5.43E-17
     6       3.75E-12  2.65E-12  1.67E-12  1.18E-12  8.27E-13  5.12E-13  3.50E-13  2.33E-13  1.26E-13  7.35E-14
             3.92E-14  1.49E-14  6.50E-15  2.65E-15  7.48E-16  2.77E-16  1.00E-16  2.58E-17  9.18E-18
     7       9.34E-14  6.60E-14  4.18E-14  2.96E-14  2.09E-14  1.33E-14  9.42E-15  6.70E-15  4.27E-15  3.03E-15
             2.13E-15  1.28E-15  8.30E-16  5.09E-16  2.40E-16  1.25E-16  6.08E-17  2.13E-17  9.06E-18
     8       1.75E-12  1.24E-12  7.82E-13  5.53E-13  3.90E-13  2.46E-13  1.73E-13  1.21E-13  7.36E-14  4.87E-14
             3.06E-14  1.49E-14  7.85E-15  3.80E-15  1.29E-15  5.30E-16  2.07E-16  5.69E-17  2.08E-17
     9       2.79E-12  1.97E-12  1.24E-12  8.76E-13  6.15E-13  3.81E-13  2.61E-13  1.74E-13  9.49E-14  5.53E-14
             2.96E-14  1.13E-14  4.92E-15  2.00E-15  5.66E-16  2.10E-16  7.60E-17  1.96E-17  6.95E-18
    10       1.13E-13  7.98E-14  5.02E-14  3.52E-14  2.45E-14  1.48E-14  9.73E-15  6.08E-15  2.91E-15  1.49E-15
             6.96E-16  2.23E-16  8.74E-17  3.29E-17  8.67E-18  3.11E-18  1.11E-18  2.82E-19  9.98E-20
    11       2.68E-14  1.89E-14  1.20E-14  8.46E-15  5.99E-15  3.80E-15  2.70E-15  1.92E-15  1.22E-15  8.59E-16
             5.97E-16  3.55E-16  2.29E-16  1.39E-16  6.53E-17  3.40E-17  1.65E-17  5.77E-18  2.45E-18
    12       5.10E-13  3.61E-13  2.28E-13  1.61E-13  1.14E-13  7.18E-14  5.05E-14  3.53E-14  2.14E-14  1.42E-14
             8.87E-15  4.29E-15  2.25E-15  1.09E-15  3.68E-16  1.51E-16  5.91E-17  1.62E-17  5.92E-18
    13       1.28E-12  9.03E-13  5.70E-13  4.02E-13  2.82E-13  1.75E-13  1.20E-13  8.01E-14  4.36E-14  2.54E-14
             1.36E-14  5.16E-15  2.25E-15  9.15E-16  2.58E-16  9.56E-17  3.47E-17  8.91E-18  3.17E-18
    14       3.27E-14  2.31E-14  1.45E-14  1.02E-14  7.09E-15  4.28E-15  2.82E-15  1.77E-15  8.45E-16  4.34E-16
             2.02E-16  6.48E-17  2.54E-17  9.56E-18  2.52E-18  9.04E-19  3.22E-19  8.19E-20  2.90E-20
    16       7.84E-15  5.54E-15  3.51E-15  2.48E-15  1.76E-15  1.11E-15  7.91E-16  5.61E-16  3.55E-16  2.49E-16
             1.71E-16  1.01E-16  6.46E-17  3.92E-17  1.83E-17  9.51E-18  4.61E-18  1.61E-18  6.85E-19
    17       6.11E-14  4.32E-14  2.73E-14  1.93E-14  1.37E-14  8.62E-15  6.07E-15  4.24E-15  2.57E-15  1.69E-15
             1.06E-15  5.09E-16  2.66E-16  1.28E-16  4.34E-17  1.78E-17  6.96E-18  1.91E-18  6.97E-19
    18       1.34E-13  9.47E-14  5.98E-14  4.21E-14  2.96E-14  1.84E-14  1.26E-14  8.42E-15  4.59E-15  2.67E-15
             1.43E-15  5.40E-16  2.35E-16  9.58E-17  2.70E-17  1.00E-17  3.63E-18  9.32E-19  3.32E-19
    19       9.67E-15  6.82E-15  4.29E-15  3.01E-15  2.10E-15  1.27E-15  8.37E-16  5.24E-16  2.51E-16  1.29E-16
             6.00E-17  1.92E-17  7.53E-18  2.83E-18  7.46E-19  2.68E-19  9.54E-20  2.43E-20  8.59E-21
    22       2.46E-15  1.74E-15  1.10E-15  7.79E-16  5.51E-16  3.50E-16  2.48E-16  1.76E-16  1.10E-16  7.69E-17
             5.27E-17  3.08E-17  1.96E-17  1.19E-17  5.54E-18  2.87E-18  1.39E-18  4.86E-19  2.06E-19
    23       1.41E-14  9.98E-15  6.31E-15  4.47E-15  3.16E-15  1.99E-15  1.40E-15  9.79E-16  5.92E-16  3.89E-16
             2.42E-16  1.16E-16  6.06E-17  2.91E-17  9.86E-18  4.04E-18  1.58E-18  4.32E-19  1.58E-19
    24       3.72E-14  2.63E-14  1.66E-14  1.17E-14  8.22E-15  5.11E-15  3.51E-15  2.34E-15  1.27E-15  7.42E-16
             3.95E-16  1.50E-16  6.51E-17  2.65E-17  7.47E-18  2.76E-18  1.00E-18  2.57E-19  9.15E-20
    25       3.10E-15  2.19E-15  1.38E-15  9.67E-16  6.74E-16  4.08E-16  2.69E-16  1.69E-16  8.08E-17  4.15E-17
             1.93E-17  6.18E-18  2.42E-18  9.10E-19  2.40E-19  8.61E-20  3.07E-20  7.79E-21  2.76E-21
    29       8.43E-16  5.96E-16  3.77E-16  2.67E-16  1.89E-16  1.20E-16  8.50E-17  6.00E-17  3.76E-17  2.60E-17
             1.77E-17  1.03E-17  6.55E-18  3.95E-18  1.84E-18  9.52E-19  4.61E-19  1.61E-19  6.84E-20
    30       4.33E-15  3.06E-15  1.94E-15  1.37E-15  9.68E-16  6.12E-16  4.30E-16  3.00E-16  1.81E-16  1.18E-16
             7.35E-17  3.51E-17  1.83E-17  8.79E-18  2.97E-18  1.22E-18  4.75E-19  1.30E-19  4.75E-20
    31       1.26E-14  8.92E-15  5.63E-15  3.97E-15  2.79E-15  1.74E-15  1.19E-15  7.96E-16  4.33E-16  2.51E-16
             1.34E-16  5.05E-17  2.20E-17  8.92E-18  2.52E-18  9.30E-19  3.37E-19  8.67E-20  3.08E-20
    32       1.09E-15  7.71E-16  4.85E-16  3.41E-16  2.37E-16  1.44E-16  9.50E-17  5.96E-17  2.85E-17  1.46E-17
             6.82E-18  2.18E-18  8.54E-19  3.21E-19  8.45E-20  3.03E-20  1.08E-20  2.75E-21  9.73E-22
    37       3.16E-16  2.23E-16  1.41E-16  1.00E-16  7.09E-17  4.50E-17  3.18E-17  2.25E-17  1.40E-17  9.65E-18
             6.55E-18  3.79E-18  2.40E-18  1.45E-18  6.72E-19  3.48E-19  1.68E-19  5.88E-20  2.50E-20
    38       1.54E-15  1.09E-15  6.88E-16  4.87E-16  3.45E-16  2.18E-16  1.53E-16  1.07E-16  6.41E-17  4.18E-17
             2.59E-17  1.23E-17  6.42E-18  3.08E-18  1.04E-18  4.26E-19  1.66E-19  4.55E-20  1.66E-20
    39       4.77E-15  3.37E-15  2.13E-15  1.50E-15  1.06E-15  6.58E-16  4.52E-16  3.01E-16  1.64E-16  9.48E-17
             5.04E-17  1.90E-17  8.26E-18  3.35E-18  9.45E-19  3.49E-19  1.27E-19  3.25E-20  1.16E-20
    40       4.19E-16  2.96E-16  1.86E-16  1.31E-16  9.13E-17  5.54E-17  3.67E-17  2.30E-17  1.10E-17  5.65E-18
             2.63E-18  8.39E-19  3.29E-19  1.24E-19  3.26E-20  1.17E-20  4.16E-21  1.06E-21  3.75E-22
    46       1.28E-16  9.07E-17  5.74E-17  4.07E-17  2.88E-17  1.83E-17  1.30E-17  9.13E-18  5.67E-18  3.89E-18
             2.63E-18  1.52E-18  9.59E-19  5.77E-19  2.68E-19  1.39E-19  6.70E-20  2.34E-20  9.94E-21
    47       6.08E-16  4.30E-16  2.72E-16  1.93E-16  1.36E-16  8.62E-17  6.07E-17  4.22E-17  2.53E-17  1.65E-17
             1.02E-17  4.83E-18  2.51E-18  1.20E-18  4.06E-19  1.66E-19  6.49E-20  1.78E-20  6.49E-21
    48       1.96E-15  1.38E-15  8.75E-16  6.18E-16  4.35E-16  2.71E-16  1.86E-16  1.24E-16  6.74E-17  3.90E-17
             2.07E-17  7.79E-18  3.38E-18  1.37E-18  3.87E-19  1.43E-19  5.18E-20  1.33E-20  4.74E-21
    49       1.74E-16  1.23E-16  7.75E-17  5.45E-17  3.80E-17  2.31E-17  1.53E-17  9.61E-18  4.60E-18  2.36E-18
             1.10E-18  3.50E-19  1.37E-19  5.15E-20  1.36E-20  4.87E-21  1.74E-21  4.41E-22  1.56E-22

   INREP
   -----
     3       8.65E-12  6.12E-12  3.86E-12  2.73E-12  1.92E-12  1.20E-12  8.34E-13  5.71E-13  3.32E-13  2.10E-13
             1.26E-13  5.81E-14  2.99E-14  1.44E-14  4.99E-15  2.12E-15  8.67E-16  2.54E-16  9.73E-17
