SEQ='C '     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 523528949.8   NPRNTI= 5   NPRNTF=15
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             2.98E-22  1.12E-22  4.74E-23  1.86E-23  5.05E-24  1.83E-24  6.56E-25  1.67E-25  5.93E-26
    16       4.67E-46  3.49E-46  2.61E-46  2.44E-46  2.87E-46  5.30E-46  9.84E-46  1.73E-45  2.86E-45  3.37E-45
             3.34E-45  2.62E-45  1.88E-45  1.20E-45  5.72E-46  2.94E-46  1.40E-46  4.79E-47  2.00E-47
    17       1.86E-23  1.40E-23  1.09E-23  1.07E-23  1.36E-23  2.78E-23  5.38E-23  9.46E-23  1.48E-22  1.61E-22
             1.41E-22  8.90E-23  5.21E-23  2.67E-23  9.41E-24  3.90E-24  1.53E-24  4.20E-25  1.53E-25
    18       3.53E-23  2.70E-23  2.17E-23  2.26E-23  3.12E-23  6.92E-23  1.33E-22  2.22E-22  3.04E-22  2.85E-22
             2.11E-22  1.04E-22  5.08E-23  2.21E-23  6.55E-24  2.47E-24  9.03E-25  2.34E-25  8.33E-26
    19       1.71E-23  1.32E-23  1.07E-23  1.14E-23  1.60E-23  3.46E-23  6.23E-23  9.30E-23  1.05E-22  8.32E-23
             5.19E-23  2.10E-23  9.07E-24  3.61E-24  9.88E-25  3.60E-25  1.29E-25  3.29E-26  1.17E-26

   INREP
   -----
     3       2.32E-17  1.64E-17  1.04E-17  7.35E-18  5.20E-18  3.29E-18  2.32E-18  1.64E-18  1.01E-18  6.77E-19
             4.28E-19  2.07E-19  1.08E-19  5.12E-20  1.70E-20  6.86E-21  2.65E-21  7.17E-22  2.61E-22
     4       9.00E-19  6.37E-19  4.04E-19  2.87E-19  2.05E-19  1.34E-19  9.80E-20  7.26E-20  4.81E-20  3.32E-20
             2.11E-20  9.87E-21  4.94E-21  2.26E-21  7.20E-22  2.85E-22  1.08E-22  2.89E-23  1.05E-23
     5       3.23E-20  2.30E-20  1.49E-20  1.09E-20  8.20E-21  6.15E-21  5.40E-21  5.00E-21  4.37E-21  3.51E-21
             2.46E-21  1.23E-21  6.32E-22  2.93E-22  9.42E-23  3.73E-23  1.42E-23  3.80E-24  1.38E-24
     6       7.10E-23  5.42E-23  4.33E-23  4.47E-23  6.07E-23  1.32E-22  2.49E-22  4.10E-22  5.58E-22  5.30E-22
             4.05E-22  2.14E-22  1.12E-22  5.24E-23  1.69E-23  6.72E-24  2.56E-24  6.85E-25  2.48E-25

                                                                                     --------------------------
                                                                                     PRTF=14  LVLPRT= (2P  0.5)
   ILREP
   -----
     4       1.34E-17  9.50E-18  6.02E-18  4.26E-18  3.03E-18  1.94E-18  1.40E-18  1.02E-18  6.92E-19  5.25E-19
             3.96E-19  2.58E-19  1.74E-19  1.08E-19  5.03E-20  2.58E-20  1.23E-20  4.18E-21  1.75E-21
     5       1.48E-17  1.05E-17  6.63E-18  4.69E-18  3.33E-18  2.12E-18  1.51E-18  1.09E-18  7.00E-19  4.92E-19
             3.29E-19  1.70E-19  9.25E-20  4.55E-20  1.56E-20  6.39E-21  2.49E-21  6.80E-22  2.48E-22
     6       2.66E-17  1.88E-17  1.19E-17  8.39E-18  5.92E-18  3.71E-18  2.59E-18  1.78E-18  1.02E-18  6.30E-19
             3.55E-19  1.43E-19  6.44E-20  2.67E-20  7.66E-21  2.85E-21  1.04E-21  2.67E-22  9.49E-23
     7       3.27E-19  2.31E-19  1.47E-19  1.05E-19  7.56E-20  5.04E-20  3.84E-20  3.07E-20  2.45E-20  2.10E-20
             1.75E-20  1.24E-20  8.58E-21  5.41E-21  2.55E-21  1.31E-21  6.25E-22  2.13E-22  8.91E-23
     8       5.22E-19  3.70E-19  2.35E-19  1.68E-19  1.21E-19  8.01E-20  6.07E-20  4.77E-20  3.60E-20  2.84E-20
             2.08E-20  1.17E-20  6.56E-21  3.29E-21  1.14E-21  4.71E-22  1.84E-22  5.04E-23  1.84E-23
     9       6.73E-19  4.77E-19  3.03E-19  2.16E-19  1.54E-19  1.01E-19  7.48E-20  5.61E-20  3.74E-20  2.56E-20
             1.57E-20  6.82E-21  3.17E-21  1.34E-21  3.91E-22  1.46E-22  5.33E-23  1.38E-23  4.90E-24
    10       2.02E-20  1.43E-20  9.07E-21  6.43E-21  4.56E-21  2.91E-21  2.06E-21  1.43E-21  8.12E-22  4.73E-22
             2.46E-22  8.68E-23  3.57E-23  1.38E-23  3.71E-24  1.34E-24  4.79E-25  1.22E-25  4.33E-26
    11       8.39E-21  5.98E-21  3.87E-21  2.85E-21  2.18E-21  1.70E-21  1.59E-21  1.66E-21  1.86E-21  1.91E-21
             1.78E-21  1.35E-21  9.60E-22  6.13E-22  2.91E-22  1.50E-22  7.16E-23  2.45E-23  1.02E-23
    12       1.32E-20  9.42E-21  6.11E-21  4.50E-21  3.45E-21  2.70E-21  2.54E-21  2.62E-21  2.77E-21  2.62E-21
             2.15E-21  1.30E-21  7.53E-22  3.83E-22  1.35E-22  5.57E-23  2.19E-23  5.99E-24  2.19E-24
    13       1.65E-20  1.18E-20  7.64E-21  5.63E-21  4.31E-21  3.36E-21  3.09E-21  3.03E-21  2.79E-21  2.27E-21
             1.56E-21  7.33E-22  3.52E-22  1.52E-22  4.48E-23  1.68E-23  6.15E-24  1.59E-24  5.67E-25
    14       1.07E-21  7.62E-22  4.93E-22  3.62E-22  2.75E-22  2.08E-22  1.81E-22  1.61E-22  1.22E-22  8.35E-23
             4.81E-23  1.84E-23  7.81E-24  3.07E-24  8.36E-25  3.03E-25  1.09E-25  2.77E-26  9.83E-27
    16       6.10E-24  4.85E-24  4.38E-24  5.44E-24  9.51E-24  2.83E-23  6.56E-23  1.31E-22  2.37E-22  2.89E-22
             2.93E-22  2.34E-22  1.69E-22  1.09E-22  5.19E-23  2.67E-23  1.28E-23  4.37E-24  1.83E-24
    17       5.13E-24  4.24E-24  4.31E-24  6.25E-24  1.29E-23  4.40E-23  1.05E-22  2.10E-22  3.57E-22  4.01E-22
             3.59E-22  2.30E-22  1.36E-22  6.99E-23  2.47E-23  1.03E-23  4.03E-24  1.11E-24  4.04E-25
    18       2.27E-24  2.05E-24  2.68E-24  5.09E-24  1.31E-23  5.10E-23  1.23E-22  2.32E-22  3.45E-22  3.35E-22
             2.52E-22  1.26E-22  6.22E-23  2.72E-23  8.08E-24  3.05E-24  1.12E-24  2.89E-25  1.03E-25
    19       1.03E-25  1.01E-25  1.62E-25  3.65E-25  1.03E-24  4.06E-24  9.18E-24  1.56E-23  1.91E-23  1.57E-23
             1.00E-23  4.11E-24  1.79E-24  7.15E-25  1.96E-25  7.15E-26  2.57E-26  6.55E-27  2.32E-27

   INREP
   -----
     3       5.48E-17  3.88E-17  2.45E-17  1.73E-17  1.23E-17  7.77E-18  5.50E-18  3.88E-18  2.42E-18  1.65E-18
             1.08E-18  5.71E-19  3.30E-19  1.79E-19  7.33E-20  3.49E-20  1.57E-20  5.11E-21  2.08E-21
     4       1.54E-18  1.09E-18  6.94E-19  4.95E-19  3.55E-19  2.35E-19  1.76E-19  1.36E-19  9.87E-20  7.55E-20
             5.43E-20  3.09E-20  1.83E-20  1.00E-20  4.07E-21  1.92E-21  8.59E-22  2.77E-22  1.12E-22
     5       3.92E-20  2.79E-20  1.81E-20  1.33E-20  1.02E-20  7.97E-21  7.41E-21  7.47E-21  7.55E-21  6.89E-21
             5.54E-21  3.41E-21  2.07E-21  1.15E-21  4.70E-22  2.22E-22  9.93E-23  3.20E-23  1.30E-23
     6       1.36E-23  1.12E-23  1.15E-23  1.71E-23  3.65E-23  1.27E-22  3.03E-22  5.89E-22  9.60E-22  1.04E-21
             9.16E-22  5.95E-22  3.68E-22  2.06E-22  8.45E-23  3.99E-23  1.79E-23  5.74E-24  2.33E-24

                                                                                     --------------------------
                                                                                     PRTF=15  LVLPRT= (2P  1.5)
   ILREP
   -----
     4       2.57E-21  1.82E-21  1.15E-21  8.16E-22  5.80E-22  3.73E-22  2.70E-22  1.99E-22  1.38E-22  1.07E-22
             8.25E-23  5.54E-23  3.78E-23  2.38E-23  1.12E-23  5.76E-24  2.75E-24  9.41E-25  3.94E-25
     5       2.46E-19  1.74E-19  1.10E-19  7.80E-20  5.53E-20  3.54E-20  2.54E-20  1.84E-20  1.21E-20  8.65E-21
             5.90E-21  3.13E-21  1.72E-21  8.55E-22  2.95E-22  1.21E-22  4.75E-23  1.30E-23  4.74E-24
     6       2.87E-19  2.03E-19  1.28E-19  9.07E-20  6.40E-20  4.03E-20  2.83E-20  1.96E-20  1.15E-20  7.21E-21
             4.14E-21  1.70E-21  7.72E-22  3.23E-22  9.30E-23  3.47E-23  1.26E-23  3.26E-24  1.16E-24
     7       1.86E-25  1.32E-25  8.40E-26  6.02E-26  4.37E-26  2.97E-26  2.33E-26  1.95E-26  1.68E-26  1.54E-26
             1.35E-26  9.97E-27  7.08E-27  4.53E-27  2.17E-27  1.12E-27  5.35E-28  1.83E-28  7.67E-29
     8       2.04E-21  1.45E-21  9.23E-22  6.61E-22  4.79E-22  3.25E-22  2.55E-22  2.10E-22  1.73E-22  1.45E-22
             1.12E-22  6.59E-23  3.78E-23  1.93E-23  6.77E-24  2.81E-24  1.10E-24  3.02E-25  1.10E-25
     9       4.93E-21  3.49E-21  2.22E-21  1.59E-21  1.15E-21  7.69E-22  5.87E-22  4.61E-22  3.32E-22  2.40E-22
             1.54E-22  6.93E-23  3.28E-23  1.41E-23  4.13E-24  1.55E-24  5.66E-25  1.46E-25  5.22E-26
    10       3.37E-22  2.39E-22  1.51E-22  1.08E-22  7.71E-23  5.02E-23  3.66E-23  2.65E-23  1.60E-23  9.75E-24
             5.23E-24  1.91E-24  7.94E-25  3.10E-25  8.37E-26  3.03E-26  1.09E-26  2.77E-27  9.81E-28
    11       2.01E-26  1.44E-26  9.55E-27  7.27E-27  5.93E-27  5.50E-27  6.34E-27  8.26E-27  1.17E-26  1.34E-26
             1.34E-26  1.08E-26  7.88E-27  5.11E-27  2.46E-27  1.27E-27  6.11E-28  2.10E-28  8.77E-29
    12       2.04E-23  1.47E-23  9.74E-24  7.46E-24  6.16E-24  5.89E-24  6.94E-24  9.06E-24  1.21E-23  1.28E-23
             1.13E-23  7.28E-24  4.31E-24  2.23E-24  7.94E-25  3.31E-25  1.30E-25  3.58E-26  1.31E-26
    13       4.51E-23  3.24E-23  2.16E-23  1.66E-23  1.38E-23  1.34E-23  1.55E-23  1.92E-23  2.23E-23  2.03E-23
             1.49E-23  7.42E-24  3.65E-24  1.60E-24  4.76E-25  1.79E-25  6.58E-26  1.70E-26  6.07E-27
    14       5.34E-24  3.84E-24  2.55E-24  1.96E-24  1.62E-24  1.52E-24  1.66E-24  1.84E-24  1.74E-24  1.32E-24
             8.15E-25  3.28E-25  1.42E-25  5.66E-26  1.55E-26  5.65E-27  2.03E-27  5.18E-28  1.84E-28

   INREP
   -----
     3       5.36E-19  3.79E-19  2.40E-19  1.69E-19  1.20E-19  7.61E-20  5.39E-20  3.82E-20  2.38E-20  1.60E-20
             1.01E-20  4.88E-21  2.53E-21  1.20E-21  3.99E-22  1.62E-22  6.27E-23  1.71E-23  6.28E-24
     4       7.30E-21  5.18E-21  3.30E-21  2.36E-21  1.70E-21  1.14E-21  8.78E-22  6.98E-22  5.21E-22  3.95E-22
             2.71E-22  1.37E-22  7.15E-23  3.36E-23  1.10E-23  4.38E-24  1.68E-24  4.51E-25  1.63E-25
     5       7.09E-23  5.09E-23  3.39E-23  2.60E-23  2.16E-23  2.08E-23  2.41E-23  3.01E-23  3.63E-23  3.45E-23
             2.71E-23  1.50E-23  8.12E-24  3.89E-24  1.29E-24  5.17E-25  1.98E-25  5.35E-26  1.94E-26



 --------------------------
 PRTI= 2  LVLPRT= (4P  0.5)

   INDX TE=  1.37E+04  2.74E+04  6.85E+04  1.37E+05  2.74E+05  6.85E+05  1.37E+06  2.74E+06  6.84E+06  1.37E+07
   ---- ---  2.74E+07  6.85E+07  1.37E+08  2.74E+08  6.85E+08  1.37E+09  2.74E+09  6.85E+09  1.37E+10
     1       1.57E-11  1.11E-11  7.03E-12  4.97E-12  3.51E-12  2.22E-12  1.57E-12  1.11E-12  6.94E-13  4.84E-13
             3.32E-13  1.93E-13  1.21E-13  7.14E-14  3.19E-14  1.60E-14  7.49E-15  2.52E-15  1.04E-15
     2       1.28E-12  9.07E-13  5.74E-13  4.06E-13  2.87E-13  1.81E-13  1.28E-13  9.05E-14  5.69E-14  3.98E-14
             2.75E-14  1.61E-14  1.02E-14  6.03E-15  2.71E-15  1.36E-15  6.40E-16  2.16E-16  8.95E-17
     5       3.77E-11  2.66E-11  1.68E-11  1.19E-11  8.38E-12  5.26E-12  3.68E-12  2.54E-12  1.51E-12  9.78E-13
             5.99E-13  2.80E-13  1.43E-13  6.71E-14  2.21E-14  8.88E-15  3.42E-15  9.24E-16  3.36E-16
     6       2.50E-14  1.77E-14  1.12E-14  7.89E-15  5.58E-15  3.53E-15  2.50E-15  1.77E-15  1.12E-15  7.85E-16
             5.46E-16  3.24E-16  2.07E-16  1.24E-16  5.61E-17  2.83E-17  1.34E-17  4.52E-18  1.88E-18
     7       2.55E-11  1.80E-11  1.14E-11  8.03E-12  5.67E-12  3.56E-12  2.49E-12  1.72E-12  1.02E-12  6.64E-13
             4.07E-13  1.91E-13  9.76E-14  4.60E-14  1.51E-14  6.10E-15  2.35E-15  6.36E-16  2.31E-16
     8       1.44E-12  1.02E-12  6.44E-13  4.55E-13  3.21E-13  2.02E-13  1.41E-13  9.76E-14  5.82E-14  3.78E-14
             2.32E-14  1.09E-14  5.60E-15  2.64E-15  8.72E-16  3.51E-16  1.36E-16  3.67E-17  1.33E-17
    10       1.24E-13  8.77E-14  5.54E-14  3.91E-14  2.76E-14  1.73E-14  1.21E-14  8.41E-15  5.02E-15  3.26E-15
             2.01E-15  9.48E-16  4.87E-16  2.30E-16  7.62E-17  3.08E-17  1.19E-17  3.21E-18  1.17E-18
    11       2.35E-13  1.66E-13  1.05E-13  7.40E-14  5.22E-14  3.28E-14  2.30E-14  1.59E-14  9.50E-15  6.18E-15
             3.81E-15  1.80E-15  9.24E-16  4.37E-16  1.45E-16  5.84E-17  2.25E-17  6.10E-18  2.22E-18
    12       2.60E-16  1.84E-16  1.16E-16  8.20E-17  5.79E-17  3.64E-17  2.55E-17  1.76E-17  1.05E-17  6.85E-18
             4.23E-18  2.00E-18  1.03E-18  4.86E-19  1.61E-19  6.50E-20  2.51E-20  6.79E-21  2.47E-21
    13       5.66E-14  4.00E-14  2.53E-14  1.78E-14  1.26E-14  7.91E-15  5.54E-15  3.84E-15  2.29E-15  1.49E-15
             9.20E-16  4.35E-16  2.24E-16  1.06E-16  3.51E-17  1.42E-17  5.47E-18  1.48E-18  5.38E-19
    14       7.53E-16  5.33E-16  3.37E-16  2.38E-16  1.68E-16  1.05E-16  7.38E-17  5.12E-17  3.07E-17  2.00E-17
             1.24E-17  5.89E-18  3.04E-18  1.44E-18  4.80E-19  1.94E-19  7.50E-20  2.03E-20  7.40E-21
    15       5.91E-16  4.18E-16  2.64E-16  1.87E-16  1.32E-16  8.28E-17  5.80E-17  4.02E-17  2.41E-17  1.58E-17
             9.78E-18  4.66E-18  2.41E-18  1.15E-18  3.82E-19  1.55E-19  5.98E-20  1.62E-20  5.90E-21
    17       6.06E-14  4.29E-14  2.71E-14  1.92E-14  1.36E-14  8.59E-15  6.09E-15  4.33E-15  2.76E-15  1.97E-15
             1.40E-15  8.55E-16  5.58E-16  3.41E-16  1.58E-16  8.04E-17  3.82E-17  1.30E-17  5.42E-18
    18       3.42E-15  2.42E-15  1.53E-15  1.08E-15  7.66E-16  4.85E-16  3.44E-16  2.45E-16  1.57E-16  1.12E-16
             8.00E-17  4.93E-17  3.24E-17  1.98E-17  9.21E-18  4.71E-18  2.24E-18  7.65E-19  3.19E-19
    20       1.19E-17  8.41E-18  5.32E-18  3.76E-18  2.66E-18  1.69E-18  1.20E-18  8.54E-19  5.50E-19  3.96E-19
             2.85E-19  1.78E-19  1.18E-19  7.31E-20  3.43E-20  1.76E-20  8.40E-21  2.88E-21  1.20E-21
    27       7.88E-12  5.57E-12  3.52E-12  2.49E-12  1.76E-12  1.11E-12  7.86E-13  5.54E-13  3.46E-13  2.40E-13
             1.64E-13  9.39E-14  5.83E-14  3.41E-14  1.51E-14  7.51E-15  3.51E-15  1.18E-15  4.89E-16
    31       2.57E-12  1.82E-12  1.15E-12  8.13E-13  5.75E-13  3.63E-13  2.57E-13  1.81E-13  1.14E-13  7.90E-14
             5.40E-14  3.11E-14  1.93E-14  1.13E-14  5.02E-15  2.50E-15  1.17E-15  3.93E-16  1.63E-16
    35       2.90E-12  2.05E-12  1.30E-12  9.16E-13  6.46E-13  4.06E-13  2.84E-13  1.96E-13  1.16E-13  7.51E-14
             4.58E-14  2.12E-14  1.08E-14  5.04E-15  1.65E-15  6.62E-16  2.54E-16  6.87E-17  2.49E-17
    36       8.70E-12  6.15E-12  3.88E-12  2.74E-12  1.94E-12  1.22E-12  8.49E-13  5.87E-13  3.49E-13  2.25E-13
             1.37E-13  6.36E-14  3.23E-14  1.51E-14  4.95E-15  1.99E-15  7.63E-16  2.06E-16  7.48E-17
    41       1.34E-11  9.50E-12  6.01E-12  4.24E-12  2.99E-12  1.88E-12  1.32E-12  9.11E-13  5.43E-13  3.52E-13
             2.16E-13  1.01E-13  5.13E-14  2.41E-14  7.90E-15  3.18E-15  1.22E-15  3.30E-16  1.20E-16
    43       8.12E-12  5.74E-12  3.63E-12  2.56E-12  1.81E-12  1.14E-12  7.95E-13  5.51E-13  3.29E-13  2.13E-13
             1.31E-13  6.11E-14  3.12E-14  1.46E-14  4.80E-15  1.93E-15  7.43E-16  2.01E-16  7.29E-17
    45       2.23E-14  1.58E-14  9.96E-15  7.05E-15  4.98E-15  3.16E-15  2.23E-15  1.58E-15  1.00E-15  7.04E-16
             4.87E-16  2.85E-16  1.80E-16  1.06E-16  4.74E-17  2.37E-17  1.11E-17  3.75E-18  1.56E-18
    48       5.68E-12  4.01E-12  2.53E-12  1.78E-12  1.25E-12  7.74E-13  5.28E-13  3.50E-13  1.88E-13  1.08E-13
             5.71E-14  2.13E-14  9.16E-15  3.69E-15  1.03E-15  3.79E-16  1.37E-16  3.52E-17  1.25E-17
    50       9.43E-12  6.66E-12  4.20E-12  2.96E-12  2.08E-12  1.28E-12  8.76E-13  5.81E-13  3.13E-13  1.80E-13
             9.49E-14  3.54E-14  1.52E-14  6.14E-15  1.72E-15  6.31E-16  2.28E-16  5.86E-17  2.08E-17
    52       1.22E-14  8.61E-15  5.44E-15  3.85E-15  2.71E-15  1.71E-15  1.20E-15  8.30E-16  4.98E-16  3.24E-16
             2.00E-16  9.39E-17  4.81E-17  2.26E-17  7.46E-18  3.00E-18  1.16E-18  3.13E-19  1.14E-19
    57       1.94E-13  1.37E-13  8.67E-14  6.12E-14  4.32E-14  2.72E-14  1.91E-14  1.32E-14  7.94E-15  5.18E-15
             3.19E-15  1.50E-15  7.71E-16  3.63E-16  1.20E-16  4.82E-17  1.86E-17  5.02E-18  1.82E-18
    58       1.27E-11  8.99E-12  5.67E-12  3.99E-12  2.80E-12  1.73E-12  1.18E-12  7.85E-13  4.23E-13  2.44E-13
             1.29E-13  4.81E-14  2.07E-14  8.35E-15  2.34E-15  8.60E-16  3.11E-16  7.98E-17  2.83E-17
    61       8.98E-12  6.34E-12  4.00E-12  2.82E-12  1.98E-12  1.22E-12  8.36E-13  5.55E-13  2.99E-13  1.73E-13
             9.14E-14  3.42E-14  1.47E-14  5.95E-15  1.66E-15  6.13E-16  2.22E-16  5.69E-17  2.02E-17
    62       6.00E-16  4.24E-16  2.68E-16  1.90E-16  1.34E-16  8.51E-17  6.03E-17  4.29E-17  2.73E-17  1.94E-17
             1.35E-17  8.01E-18  5.08E-18  3.02E-18  1.36E-18  6.81E-19  3.20E-19  1.08E-19  4.48E-20
    66       5.41E-18  3.82E-18  2.42E-18  1.71E-18  1.21E-18  7.67E-19  5.44E-19  3.87E-19  2.47E-19  1.75E-19
             1.22E-19  7.26E-20  4.61E-20  2.74E-20  1.23E-20  6.18E-21  2.91E-21  9.80E-22  4.07E-22
    67       7.00E-17  4.95E-17  3.13E-17  2.21E-17  1.57E-17  9.93E-18  7.05E-18  5.01E-18  3.20E-18  2.27E-18
             1.59E-18  9.41E-19  5.98E-19  3.55E-19  1.60E-19  8.02E-20  3.77E-20  1.27E-20  5.28E-21
    69       1.53E-15  1.08E-15  6.83E-16  4.83E-16  3.41E-16  2.14E-16  1.50E-16  1.05E-16  6.30E-17  4.13E-17
             2.56E-17  1.21E-17  6.23E-18  2.94E-18  9.72E-19  3.92E-19  1.51E-19  4.09E-20  1.49E-20
    70       1.41E-13  9.98E-14  6.31E-14  4.46E-14  3.15E-14  1.98E-14  1.39E-14  9.67E-15  5.82E-15  3.82E-15
             2.37E-15  1.12E-15  5.77E-16  2.72E-16  9.00E-17  3.63E-17  1.40E-17  3.79E-18  1.38E-18
    71       1.79E-14  1.26E-14  7.98E-15  5.64E-15  3.98E-15  2.51E-15  1.76E-15  1.22E-15  7.38E-16  4.84E-16
             3.00E-16  1.42E-16  7.32E-17  3.46E-17  1.14E-17  4.61E-18  1.78E-18  4.81E-19  1.75E-19
    72       4.24E-15  3.00E-15  1.89E-15  1.34E-15  9.44E-16  5.95E-16  4.17E-16  2.91E-16  1.75E-16  1.15E-16
             7.14E-17  3.39E-17  1.75E-17  8.25E-18  2.73E-18  1.10E-18  4.24E-19  1.15E-19  4.18E-20
    74       9.22E-15  6.52E-15  4.12E-15  2.91E-15  2.05E-15  1.29E-15  9.09E-16  6.33E-16  3.83E-16  2.51E-16
             1.56E-16  7.44E-17  3.84E-17  1.82E-17  6.01E-18  2.43E-18  9.37E-19  2.53E-19  9.22E-20
    75       1.13E-14  8.00E-15  5.06E-15  3.57E-15  2.52E-15  1.59E-15  1.12E-15  7.78E-16  4.70E-16  3.09E-16
             1.92E-16  9.14E-17  4.72E-17  2.23E-17  7.39E-18  2.98E-18  1.15E-18  3.12E-19  1.13E-19
    76       3.57E-16  2.52E-16  1.59E-16  1.13E-16  7.95E-17  5.01E-17  3.52E-17  2.45E-17  1.48E-17  9.73E-18
             6.05E-18  2.88E-18  1.49E-18  7.04E-19  2.33E-19  9.40E-20  3.63E-20  9.82E-21  3.57E-21
    77       4.06E-16  2.87E-16  1.81E-16  1.28E-16  9.05E-17  5.70E-17  4.00E-17  2.79E-17  1.69E-17  1.11E-17
             6.91E-18  3.29E-18  1.70E-18  8.04E-19  2.66E-19  1.08E-19  4.15E-20  1.12E-20  4.08E-21
    79       1.80E-14  1.27E-14  8.03E-15  5.68E-15  4.01E-15  2.52E-15  1.77E-15  1.24E-15  7.48E-16  4.92E-16
             3.06E-16  1.46E-16  7.54E-17  3.57E-17  1.18E-17  4.78E-18  1.84E-18  4.99E-19  1.81E-19
    81       5.12E-15  3.62E-15  2.28E-15  1.61E-15  1.13E-15  7.00E-16  4.79E-16  3.19E-16  1.73E-16  1.00E-16
             5.33E-17  2.01E-17  8.69E-18  3.51E-18  9.85E-19  3.63E-19  1.31E-19  3.37E-20  1.20E-20
    82       2.89E-14  2.05E-14  1.29E-14  9.09E-15  6.38E-15  3.95E-15  2.71E-15  1.80E-15  9.77E-16  5.67E-16
             3.01E-16  1.13E-16  4.91E-17  1.99E-17  5.57E-18  2.05E-18  7.43E-19  1.91E-19  6.78E-20
    83       1.03E-13  7.31E-14  4.61E-14  3.25E-14  2.28E-14  1.41E-14  9.67E-15  6.43E-15  3.49E-15  2.03E-15
             1.08E-15  4.06E-16  1.76E-16  7.12E-17  2.00E-17  7.35E-18  2.66E-18  6.83E-19  2.43E-19
    85       6.22E-14  4.40E-14  2.78E-14  1.97E-14  1.39E-14  8.75E-15  6.15E-15  4.29E-15  2.60E-15  1.71E-15
             1.07E-15  5.11E-16  2.64E-16  1.25E-16  4.16E-17  1.68E-17  6.48E-18  1.75E-18  6.38E-19
    87       2.87E-15  2.03E-15  1.28E-15  9.01E-16  6.33E-16  3.92E-16  2.68E-16  1.79E-16  9.72E-17  5.65E-17
             3.01E-17  1.14E-17  4.93E-18  2.00E-18  5.60E-19  2.06E-19  7.47E-20  1.92E-20  6.82E-21
    89       2.59E-15  1.83E-15  1.15E-15  8.12E-16  5.70E-16  3.54E-16  2.42E-16  1.61E-16  8.77E-17  5.10E-17
             2.72E-17  1.03E-17  4.46E-18  1.80E-18  5.06E-19  1.87E-19  6.75E-20  1.73E-20  6.16E-21
    91       3.94E-15  2.79E-15  1.76E-15  1.24E-15  8.79E-16  5.54E-16  3.90E-16  2.72E-16  1.65E-16  1.09E-16
             6.82E-17  3.27E-17  1.69E-17  8.05E-18  2.67E-18  1.08E-18  4.17E-19  1.13E-19  4.11E-20
    93       1.39E-14  9.83E-15  6.20E-15  4.37E-15  3.07E-15  1.90E-15  1.30E-15  8.69E-16  4.73E-16  2.75E-16
             1.47E-16  5.55E-17  2.41E-17  9.75E-18  2.74E-18  1.01E-18  3.65E-19  9.38E-20  3.33E-20
    94       3.02E-15  2.13E-15  1.35E-15  9.53E-16  6.73E-16  4.25E-16  2.99E-16  2.09E-16  1.27E-16  8.37E-17
             5.24E-17  2.52E-17  1.30E-17  6.20E-18  2.06E-18  8.32E-19  3.21E-19  8.70E-20  3.17E-20
    96       5.94E-15  4.20E-15  2.65E-15  1.87E-15  1.32E-15  8.35E-16  5.87E-16  4.10E-16  2.49E-16  1.65E-16
             1.03E-16  4.95E-17  2.57E-17  1.22E-17  4.05E-18  1.64E-18  6.33E-19  1.72E-19  6.24E-20
    97       1.16E-16  8.21E-17  5.19E-17  3.67E-17  2.59E-17  1.63E-17  1.15E-17  8.03E-18  4.88E-18  3.23E-18
             2.02E-18  9.69E-19  5.03E-19  2.39E-19  7.94E-20  3.21E-20  1.24E-20  3.36E-21  1.22E-21
    98       8.64E-14  6.11E-14  3.85E-14  2.72E-14  1.91E-14  1.18E-14  8.10E-15  5.40E-15  2.94E-15  1.71E-15
             9.14E-16  3.45E-16  1.50E-16  6.07E-17  1.70E-17  6.29E-18  2.27E-18  5.84E-19  2.08E-19
    99       8.99E-15  6.35E-15  4.01E-15  2.83E-15  1.98E-15  1.23E-15  8.43E-16  5.62E-16  3.06E-16  1.78E-16
             9.51E-17  3.59E-17  1.56E-17  6.32E-18  1.77E-18  6.54E-19  2.37E-19  6.08E-20  2.16E-20
   100       1.69E-16  1.19E-16  7.52E-17  5.30E-17  3.72E-17  2.31E-17  1.58E-17  1.05E-17  5.74E-18  3.34E-18
             1.79E-18  6.75E-19  2.93E-19  1.19E-19  3.33E-20  1.23E-20  4.45E-21  1.14E-21  4.06E-22
   101       4.10E-15  2.90E-15  1.83E-15  1.29E-15  9.14E-16  5.76E-16  4.05E-16  2.83E-16  1.72E-16  1.14E-16
             7.14E-17  3.43E-17  1.78E-17  8.45E-18  2.81E-18  1.14E-18  4.39E-19  1.19E-19  4.32E-20
   102       4.83E-14  3.41E-14  2.15E-14  1.52E-14  1.06E-14  6.60E-15  4.53E-15  3.02E-15  1.65E-15  9.60E-16
             5.13E-16  1.94E-16  8.44E-17  3.42E-17  9.61E-18  3.55E-18  1.28E-18  3.30E-19  1.17E-19
   103       5.87E-14  4.15E-14  2.62E-14  1.84E-14  1.30E-14  8.03E-15  5.51E-15  3.67E-15  2.00E-15  1.17E-15
             6.25E-16  2.37E-16  1.03E-16  4.17E-17  1.17E-17  4.32E-18  1.56E-18  4.02E-19  1.43E-19
   105       9.54E-15  6.74E-15  4.25E-15  3.00E-15  2.11E-15  1.31E-15  8.95E-16  5.97E-16  3.26E-16  1.90E-16
